place,date,daily_cases,daily_recovered,daily_deaths,total_cases,total_recovered,total_deaths,total_active,r_est,r_lower,r_upper,abbrev,first_dose,second_dose,total_doses,pct_one_dose,pct_two_doses,daily_doses,precaution_dose
Andaman and Nicobar Islands,2020-11-03,20,21,0,4368,4144,60,164,0.82332083404409,0.639340843121535,1.03021205645049,an,,,,,,,
Andaman and Nicobar Islands,2020-11-04,17,10,0,4385,4154,60,171,0.913351787356661,0.715922001847024,1.13445904144578,an,,,,,,,
Andaman and Nicobar Islands,2020-11-05,14,12,0,4399,4166,60,173,0.926798790100567,0.72516297390691,1.15279402957905,an,,,,,,,
Andaman and Nicobar Islands,2020-11-06,17,19,0,4416,4185,60,171,1.06419016221907,0.845120599976585,1.30812521028089,an,,,,,,,
Andaman and Nicobar Islands,2020-11-07,21,12,0,4437,4197,60,180,1.19773034702528,0.963116639398964,1.45753347533235,an,,,,,,,
Andaman and Nicobar Islands,2020-11-08,9,15,0,4446,4212,60,174,1.04993138545287,0.831240565287445,1.29377502654082,an,,,,,,,
Andaman and Nicobar Islands,2020-11-09,13,18,0,4459,4230,60,169,0.984766368410594,0.774581218413336,1.21980020963327,an,,,,,,,
Andaman and Nicobar Islands,2020-11-10,14,16,0,4473,4246,60,167,0.977759813467094,0.769070118482318,1.21112140269688,an,,,,,,,
Andaman and Nicobar Islands,2020-11-11,17,12,0,4490,4258,60,172,0.977077384739717,0.768533344997675,1.21027609894624,an,,,,,,,
Andaman and Nicobar Islands,2020-11-12,13,15,1,4503,4273,61,169,0.874980110331796,0.678097567266163,1.096574470715,an,,,,,,,
Andaman and Nicobar Islands,2020-11-13,11,22,0,4514,4295,61,158,0.906505829179428,0.705315643736199,1.13255689380242,an,,,,,,,
Andaman and Nicobar Islands,2020-11-14,9,11,0,4523,4306,61,156,0.864911264515273,0.667520254069145,1.08748049305806,an,,,,,,,
Andaman and Nicobar Islands,2020-11-15,9,15,0,4532,4321,61,150,0.81059407426662,0.618568674075759,1.02818050904015,an,,,,,,,
Andaman and Nicobar Islands,2020-11-16,21,16,0,4553,4337,61,155,0.881878344799439,0.679153784386911,1.11067571885264,an,,,,,,,
Andaman and Nicobar Islands,2020-11-17,17,17,0,4570,4354,61,155,0.959432440834001,0.745036831666175,1.20052697202119,an,,,,,,,
Andaman and Nicobar Islands,2020-11-18,19,15,0,4589,4369,61,159,1.09357331938657,0.861611394322934,1.35276673564139,an,,,,,,,
Andaman and Nicobar Islands,2020-11-19,11,20,0,4600,4389,61,150,1.13363815964578,0.896093922196095,1.39868840776282,an,,,,,,,
Andaman and Nicobar Islands,2020-11-20,13,10,0,4613,4399,61,153,1.1882333130495,0.945037216400345,1.45885495973433,an,,,,,,,
Andaman and Nicobar Islands,2020-11-21,14,20,0,4627,4419,61,147,1.07362785563272,0.84447641513256,1.32987023661522,an,,,,,,,
Andaman and Nicobar Islands,2020-11-22,10,12,0,4637,4431,61,145,0.957464279923909,0.743508477707882,1.19806423451381,an,,,,,,,
Andaman and Nicobar Islands,2020-11-23,15,13,0,4652,4444,61,147,0.892533045024816,0.687359201860019,1.12409470901355,an,,,,,,,
Andaman and Nicobar Islands,2020-11-24,11,11,0,4663,4455,61,147,0.893934202745578,0.688438264039276,1.12585938763153,an,,,,,,,
Andaman and Nicobar Islands,2020-11-25,10,15,0,4673,4470,61,142,0.860816159028927,0.658456153420901,1.08987642355472,an,,,,,,,
Andaman and Nicobar Islands,2020-11-26,5,12,0,4678,4482,61,135,0.744763481130667,0.556224990325185,0.960395157986157,an,,,,,,,
Andaman and Nicobar Islands,2020-11-27,7,17,0,4685,4499,61,125,0.716948044899688,0.530402110471803,0.931169723799315,an,,,,,,,
Andaman and Nicobar Islands,2020-11-28,9,10,0,4694,4509,61,124,0.649676583481174,0.470174164833288,0.857751355081174,an,,,,,,,
Andaman and Nicobar Islands,2020-11-29,6,19,0,4700,4528,61,111,0.598041127726315,0.423209495580288,0.802628261356336,an,,,,,,,
Andaman and Nicobar Islands,2020-11-30,6,13,0,4706,4541,61,104,0.562751019296025,0.389721440110306,0.767067199110425,an,,,,,,,
Andaman and Nicobar Islands,2020-12-01,8,16,0,4714,4557,61,96,0.64999392280974,0.457655706735569,0.875544879347506,an,,,,,,,
Andaman and Nicobar Islands,2020-12-02,5,17,0,4719,4574,61,84,0.655951376233078,0.456894167651988,0.890436977767802,an,,,,,,,
Andaman and Nicobar Islands,2020-12-03,6,14,0,4725,4588,61,76,0.637925521949268,0.43634058477467,0.877187971437031,an,,,,,,,
Andaman and Nicobar Islands,2020-12-04,13,14,0,4738,4602,61,75,0.825613837601358,0.587092147355962,1.10416258669031,an,,,,,,,
Andaman and Nicobar Islands,2020-12-05,5,5,0,4743,4607,61,75,0.851021296890697,0.602233319896382,1.14215178895386,an,,,,,,,
Andaman and Nicobar Islands,2020-12-06,11,8,0,4754,4615,61,78,0.95768248034677,0.687249482365574,1.27228460794148,an,,,,,,,
Andaman and Nicobar Islands,2020-12-07,15,7,0,4769,4622,61,86,1.22841431115715,0.914635140721131,1.58775600675098,an,,,,,,,
Andaman and Nicobar Islands,2020-12-08,5,16,0,4774,4638,61,75,1.22027370004534,0.905710660643219,1.58100121472265,an,,,,,,,
Andaman and Nicobar Islands,2020-12-09,5,0,0,4779,4638,61,80,1.01441348427348,0.731100012921727,1.34340056766676,an,,,,,,,
Andaman and Nicobar Islands,2020-12-10,8,5,0,4787,4643,61,83,1.06969026537182,0.780239419734836,1.40409793625668,an,,,,,,,
Andaman and Nicobar Islands,2020-12-11,7,7,0,4794,4650,61,83,0.967119411561001,0.694021587134319,1.28482160488615,an,,,,,,,
Andaman and Nicobar Islands,2020-12-12,7,6,0,4801,4656,61,84,0.774783380458053,0.533325229040253,1.06061862704345,an,,,,,,,
Andaman and Nicobar Islands,2020-12-13,13,8,0,4814,4664,61,89,0.968561152737523,0.695056205494374,1.28673696320706,an,,,,,,,
Andaman and Nicobar Islands,2020-12-14,16,8,0,4830,4672,61,97,1.2508576696702,0.934200337205341,1.61301900498306,an,,,,,,,
Andaman and Nicobar Islands,2020-12-15,8,7,0,4838,4679,61,98,1.2588113410839,0.940140519447382,1.62327550615083,an,,,,,,,
Andaman and Nicobar Islands,2020-12-16,8,10,0,4846,4689,61,96,1.26284857502224,0.945960241084958,1.62481151708842,an,,,,,,,
Andaman and Nicobar Islands,2020-12-17,10,9,0,4856,4698,61,97,1.30022944358854,0.982179348460645,1.66220542587522,an,,,,,,,
Andaman and Nicobar Islands,2020-12-18,9,5,0,4865,4703,61,101,1.17100508389225,0.874562606735056,1.51004666721834,an,,,,,,,
Andaman and Nicobar Islands,2020-12-19,6,7,0,4871,4710,61,100,0.916257954680566,0.660358140828894,1.21341196221245,an,,,,,,,
Andaman and Nicobar Islands,2020-12-20,6,13,0,4877,4723,61,93,0.855341194939188,0.611068289860069,1.14004758172821,an,,,,,,,
Andaman and Nicobar Islands,2020-12-21,7,8,1,4884,4731,62,91,0.834357016380267,0.59330940216717,1.11585557251098,an,,,,,,,
Andaman and Nicobar Islands,2020-12-22,5,9,0,4889,4740,62,87,0.737538340478913,0.510766741120388,1.00531398374973,an,,,,,,,
Andaman and Nicobar Islands,2020-12-23,3,12,0,4892,4752,62,78,0.621623886729422,0.413064558318266,0.872129043007763,an,,,,,,,
Andaman and Nicobar Islands,2020-12-24,5,14,0,4897,4766,62,69,0.621381135361551,0.409494083635453,0.87674632213086,an,,,,,,,
Andaman and Nicobar Islands,2020-12-25,11,6,0,4908,4772,62,74,0.773958584370658,0.529387098769384,1.064242042748,an,,,,,,,
Andaman and Nicobar Islands,2020-12-26,0,8,0,4908,4780,62,66,,,,an,,,,,,,
Andaman and Nicobar Islands,2020-12-27,12,9,0,4920,4789,62,69,0.943953745282505,0.664630550014242,1.27151014651089,an,,,,,,,
Andaman and Nicobar Islands,2020-12-28,5,5,0,4925,4794,62,69,0.984149403563619,0.692932002924486,1.32565388777527,an,,,,,,,
Andaman and Nicobar Islands,2020-12-29,7,8,0,4932,4802,62,68,1.11747116575908,0.801916601782565,1.48456444927226,an,,,,,,,
Andaman and Nicobar Islands,2020-12-30,5,9,0,4937,4811,62,64,1.12974558190596,0.810724934728401,1.5008710551209,an,,,,,,,
Andaman and Nicobar Islands,2020-12-31,4,6,0,4941,4817,62,62,0.934195725831342,0.646957697333583,1.27337112553043,an,,,,,,,
Andaman and Nicobar Islands,2021-01-01,1,4,0,4942,4821,62,59,0.624054657505429,0.395597120827079,0.903746848878597,an,,,,,,,
Andaman and Nicobar Islands,2021-01-02,1,7,0,4943,4828,62,53,0.555859124738983,0.334663504279107,0.832260374899607,an,,,,,,,
Andaman and Nicobar Islands,2021-01-03,1,9,0,4944,4837,62,45,0.423246918795942,0.225361158759173,0.682455868055383,an,,,,,,,
Andaman and Nicobar Islands,2021-01-04,0,2,0,4944,4839,62,43,,,,an,,,,,,,
Andaman and Nicobar Islands,2021-01-05,1,8,0,4945,4847,62,36,0.333609347525794,0.15254743709351,0.584305252297147,an,,,,,,,
Andaman and Nicobar Islands,2021-01-06,0,3,0,4945,4850,62,33,,,,an,,,,,,,
Andaman and Nicobar Islands,2021-01-07,9,5,0,4954,4855,62,37,0.606515378857007,0.331587601519684,0.963076928745956,an,,,,,,,
Andaman and Nicobar Islands,2021-01-08,1,2,0,4955,4857,62,36,0.677741191403504,0.370527416027094,1.07617535821033,an,,,,,,,
Andaman and Nicobar Islands,2021-01-09,0,7,0,4955,4864,62,29,,,,an,,,,,,,
Andaman and Nicobar Islands,2021-01-10,1,2,0,4956,4866,62,28,0.726953891740734,0.397432457247782,1.15431948768878,an,,,,,,,
Andaman and Nicobar Islands,2021-01-11,3,9,0,4959,4875,62,22,0.884630176478054,0.505642580870262,1.36787151164926,an,,,,,,,
Andaman and Nicobar Islands,2021-01-12,3,2,0,4962,4877,62,23,1.03107899651681,0.611082759708618,1.55914305808281,an,,,,,,,
Andaman and Nicobar Islands,2021-01-13,3,5,0,4965,4882,62,21,0.688916595371629,0.355973257770582,1.12994024687977,an,,,,,,,
Andaman and Nicobar Islands,2021-01-14,7,0,0,4972,4882,62,28,1.08806962822589,0.644859019936949,1.64532127343307,an,,,,,,,
Andaman and Nicobar Islands,2021-01-15,3,4,0,4975,4886,62,27,1.22898561497818,0.75069634177803,1.82325261118013,an,,,,,,,
Andaman and Nicobar Islands,2021-01-16,3,0,0,4978,4886,62,30,1.18046042258725,0.721055893616568,1.75126341728192,an,225,0,225,0.0567,0,,
Andaman and Nicobar Islands,2021-01-17,1,1,0,4979,4887,62,30,1.02717055728994,0.608766370918835,1.55323292325404,an,,,,,,,
Andaman and Nicobar Islands,2021-01-18,5,1,0,4984,4888,62,34,1.13652332964106,0.694217975791426,1.68608086472354,an,442,0,442,0.1113,0,217,
Andaman and Nicobar Islands,2021-01-19,1,0,0,4985,4888,62,35,0.786811890505268,0.43015738217797,1.24936713136051,an,644,0,644,0.1622,0,202,
Andaman and Nicobar Islands,2021-01-20,2,3,0,4987,4891,62,34,0.756452507106752,0.402779101222589,1.21972642789422,an,644,0,644,0.1622,0,0,
Andaman and Nicobar Islands,2021-01-21,0,4,0,4987,4895,62,30,,,,an,1032,0,1032,0.2599,0,388,
Andaman and Nicobar Islands,2021-01-22,1,3,0,4988,4898,62,28,0.685470390559395,0.342184349232192,1.14600404896802,an,1466,0,1466,0.3693,0,434,
Andaman and Nicobar Islands,2021-01-23,1,0,0,4989,4898,62,29,0.7398020684333,0.369306527070979,1.23683849446451,an,1998,0,1998,0.5033,0,532,
Andaman and Nicobar Islands,2021-01-24,0,1,0,4989,4899,62,28,,,,an,2019,0,2019,0.5086,0,21,
Andaman and Nicobar Islands,2021-01-25,1,9,0,4990,4908,62,20,0.506038160132352,0.203453585790798,0.944084600950229,an,2369,0,2369,0.5967,0,350,
Andaman and Nicobar Islands,2021-01-26,0,0,0,4990,4908,62,20,,,,an,2369,0,2369,0.5967,0,0,
Andaman and Nicobar Islands,2021-01-27,0,5,0,4990,4913,62,15,,,,an,2385,0,2385,0.6008,0,16,
Andaman and Nicobar Islands,2021-01-28,0,2,0,4990,4915,62,13,,,,an,2656,0,2656,0.669,0,271,
Andaman and Nicobar Islands,2021-01-29,0,3,0,4990,4918,62,10,,,,an,2727,0,2727,0.6869,0,71,
Andaman and Nicobar Islands,2021-01-30,0,1,0,4990,4919,62,9,,,,an,2727,0,2727,0.6869,0,0,
Andaman and Nicobar Islands,2021-01-31,0,0,0,4990,4919,62,9,,,,an,2727,0,2727,0.6869,0,0,
Andaman and Nicobar Islands,2021-02-01,0,4,0,4990,4923,62,5,,,,an,2727,0,2727,0.6869,0,0,
Andaman and Nicobar Islands,2021-02-02,0,0,0,4990,4923,62,5,,,,an,2727,0,2727,0.6869,0,0,
Andaman and Nicobar Islands,2021-02-03,0,0,0,4990,4923,62,5,,,,an,2772,0,2772,0.6982,0,45,
Andaman and Nicobar Islands,2021-02-04,0,0,0,4990,4923,62,5,,,,an,2938,0,2938,0.7401,0,166,
Andaman and Nicobar Islands,2021-02-05,3,0,0,4993,4923,62,8,0.723506757204097,0.330833360485464,1.26719710176629,an,3161,0,3161,0.7962,0,223,
Andaman and Nicobar Islands,2021-02-06,3,0,0,4996,4923,62,11,0.880208817084046,0.422094341168094,1.50381946360871,an,3161,0,3161,0.7962,0,0,
Andaman and Nicobar Islands,2021-02-07,1,0,0,4997,4923,62,12,0.916665597912593,0.439576784636352,1.56610515710143,an,3397,0,3397,0.8557,0,236,
Andaman and Nicobar Islands,2021-02-08,4,0,0,5001,4923,62,16,1.22516477050916,0.652348641162766,1.97549196423522,an,3397,0,3397,0.8557,0,0,
Andaman and Nicobar Islands,2021-02-09,2,0,0,5003,4923,62,18,1.29343113156383,0.707130835584727,2.05382043910973,an,3413,0,3413,0.8597,0,16,
Andaman and Nicobar Islands,2021-02-10,0,0,0,5003,4923,62,18,,,,an,3413,0,3413,0.8597,0,0,
Andaman and Nicobar Islands,2021-02-11,0,0,0,5003,4923,62,18,,,,an,3454,0,3454,0.87,0,41,
Andaman and Nicobar Islands,2021-02-12,0,2,0,5003,4925,62,16,,,,an,3454,0,3454,0.87,0,0,
Andaman and Nicobar Islands,2021-02-13,2,4,0,5005,4929,62,14,1.14300893535091,0.60860411902245,1.84302146224495,an,3646,0,3646,0.9184,0,192,
Andaman and Nicobar Islands,2021-02-14,0,0,0,5005,4929,62,14,,,,an,3646,0,3646,0.9184,0,0,
Andaman and Nicobar Islands,2021-02-15,0,0,0,5005,4929,62,14,,,,an,3847,182,4029,0.969,0.0458,383,
Andaman and Nicobar Islands,2021-02-16,4,5,0,5009,4934,62,13,1.20070237744768,0.656435162826639,1.90657780218119,an,3847,182,4029,0.969,0.0458,0,
Andaman and Nicobar Islands,2021-02-17,1,1,0,5010,4935,62,13,1.17394407439038,0.641806149547158,1.86408868281962,an,4045,182,4227,1.0189,0.0458,198,
Andaman and Nicobar Islands,2021-02-18,0,0,0,5010,4935,62,13,,,,an,4347,495,4842,1.095,0.1247,615,
Andaman and Nicobar Islands,2021-02-19,0,4,0,5010,4939,62,9,,,,an,4453,895,5348,1.1217,0.2254,506,
Andaman and Nicobar Islands,2021-02-20,0,1,0,5010,4940,62,8,,,,an,4846,1306,6152,1.2207,0.329,804,
Andaman and Nicobar Islands,2021-02-21,0,0,0,5010,4940,62,8,,,,an,4846,1306,6152,1.2207,0.329,0,
Andaman and Nicobar Islands,2021-02-22,1,0,0,5011,4940,62,9,0.900216897454642,0.449385031747258,1.50502811447559,an,5442,1870,7312,1.3708,0.471,1160,
Andaman and Nicobar Islands,2021-02-23,1,0,0,5012,4940,62,10,0.836408082821266,0.40109018657149,1.42898677001797,an,5565,2018,7583,1.4018,0.5083,271,
Andaman and Nicobar Islands,2021-02-24,0,1,0,5012,4941,62,9,,,,an,5644,2118,7762,1.4217,0.5335,179,
Andaman and Nicobar Islands,2021-02-25,0,2,0,5012,4943,62,7,,,,an,6034,2385,8419,1.5199,0.6008,657,
Andaman and Nicobar Islands,2021-02-26,1,0,0,5013,4943,62,8,0.792876878757983,0.362553797374879,1.38869647424204,an,6134,2422,8556,1.5451,0.6101,137,
Andaman and Nicobar Islands,2021-02-27,1,0,0,5014,4943,62,9,0.560899020412252,0.205840054972397,1.09079267218949,an,6134,2422,8556,1.5451,0.6101,0,
Andaman and Nicobar Islands,2021-02-28,2,0,0,5016,4943,62,11,0.724248338507185,0.291185394859896,1.35118605179813,an,6134,2422,8556,1.5451,0.6101,0,
Andaman and Nicobar Islands,2021-03-01,0,0,0,5016,4943,62,11,,,,an,6581,2556,9137,1.6577,0.6438,581,
Andaman and Nicobar Islands,2021-03-02,0,0,0,5016,4943,62,11,,,,an,6912,2589,9501,1.7411,0.6521,364,
Andaman and Nicobar Islands,2021-03-03,2,0,0,5018,4943,62,13,0.908320480880232,0.392148312957977,1.63755142751512,an,6912,2589,9501,1.7411,0.6521,0,
Andaman and Nicobar Islands,2021-03-04,2,1,0,5020,4944,62,14,1.0667681501924,0.487794327382426,1.86840757839537,an,6912,2589,9501,1.7411,0.6521,0,
Andaman and Nicobar Islands,2021-03-05,0,1,0,5020,4945,62,13,,,,an,8392,2727,11119,2.1139,0.6869,1618,
Andaman and Nicobar Islands,2021-03-06,0,1,0,5020,4946,62,12,,,,an,8977,2865,11842,2.2612,0.7217,723,
Andaman and Nicobar Islands,2021-03-07,0,0,0,5020,4946,62,12,,,,an,9187,2865,12052,2.3141,0.7217,210,
Andaman and Nicobar Islands,2021-03-08,2,2,0,5022,4948,62,12,1.19354970439215,0.572353476071434,2.03915621090394,an,9890,2998,12888,2.4912,0.7552,836,
Andaman and Nicobar Islands,2021-03-09,2,1,0,5024,4949,62,13,1.28684470956488,0.642388242541004,2.15141203451682,an,10433,3037,13470,2.628,0.765,582,
Andaman and Nicobar Islands,2021-03-10,0,2,0,5024,4951,62,11,,,,an,10749,3048,13797,2.7076,0.7678,327,
Andaman and Nicobar Islands,2021-03-11,0,0,0,5024,4951,62,11,,,,an,11228,3060,14288,2.8282,0.7708,491,
Andaman and Nicobar Islands,2021-03-12,1,1,0,5025,4952,62,11,1.12476724873266,0.539369615035258,1.9216427373191,an,11729,3145,14874,2.9544,0.7922,586,
Andaman and Nicobar Islands,2021-03-13,1,3,0,5026,4955,62,9,0.99434080420184,0.454675932804199,1.74155358288809,an,11921,3282,15203,3.0028,0.8267,329,
Andaman and Nicobar Islands,2021-03-14,1,0,0,5027,4955,62,10,0.897675189461941,0.387552431704057,1.61835972973303,an,11921,3282,15203,3.0028,0.8267,0,
Andaman and Nicobar Islands,2021-03-15,0,2,0,5027,4957,62,8,,,,an,12360,3486,15846,3.1134,0.8781,643,
Andaman and Nicobar Islands,2021-03-16,1,1,0,5028,4958,62,8,0.81614946914611,0.328134415783195,1.52264039868658,an,12632,3562,16194,3.1819,0.8972,348,
Andaman and Nicobar Islands,2021-03-17,3,0,0,5031,4958,62,11,0.987831427690949,0.426475496270301,1.78089649920919,an,12632,3562,16194,3.1819,0.8972,0,
Andaman and Nicobar Islands,2021-03-18,1,2,0,5032,4960,62,10,1.02202939919473,0.441239753065213,1.84254977933767,an,13102,3969,17071,3.3003,0.9997,877,
Andaman and Nicobar Islands,2021-03-19,2,0,0,5034,4960,62,12,1.16594910561846,0.533146175797171,2.04211959699766,an,13517,3989,17506,3.4048,1.0048,435,
Andaman and Nicobar Islands,2021-03-20,0,0,0,5034,4960,62,12,,,,an,13785,4347,18132,3.4723,1.095,626,
Andaman and Nicobar Islands,2021-03-21,1,0,0,5035,4960,62,13,1.15698599161241,0.529047669325036,2.02642101232216,an,13785,4347,18132,3.4723,1.095,0,
Andaman and Nicobar Islands,2021-03-22,0,0,0,5035,4960,62,13,,,,an,14161,4829,18990,3.567,1.2164,858,
Andaman and Nicobar Islands,2021-03-23,0,3,0,5035,4963,62,10,,,,an,14751,5001,19752,3.7156,1.2597,762,
Andaman and Nicobar Islands,2021-03-24,2,1,0,5037,4964,62,11,1.26572089082463,0.60696236523191,2.1624592644094,an,14934,5068,20002,3.7617,1.2766,250,
Andaman and Nicobar Islands,2021-03-25,1,1,0,5038,4965,62,11,0.983667852714377,0.424677960117253,1.77339026293029,an,15377,5295,20672,3.8733,1.3338,670,
Andaman and Nicobar Islands,2021-03-26,1,0,0,5039,4965,62,12,0.991197326372823,0.427928652416693,1.78696465720782,an,15639,5352,20991,3.9393,1.3481,319,
Andaman and Nicobar Islands,2021-03-27,1,1,0,5040,4966,62,12,0.892416216212408,0.358797603640767,1.6649266275572,an,15989,5372,21361,4.0275,1.3531,370,
Andaman and Nicobar Islands,2021-03-28,2,1,0,5042,4967,62,13,1.0609139339284,0.458027335220341,1.91265215696948,an,15989,5372,21361,4.0275,1.3531,0,
Andaman and Nicobar Islands,2021-03-29,6,0,0,5048,4967,62,19,1.62378431630509,0.839033051134573,2.66328212090104,an,15989,5372,21361,4.0275,1.3531,0,
Andaman and Nicobar Islands,2021-03-30,29,0,0,5077,4967,62,48,4.99717251274979,3.57005330687815,6.66051684678198,an,16480,5608,22088,4.1511,1.4126,727,
Andaman and Nicobar Islands,2021-03-31,2,0,0,5079,4967,62,50,3.10336734411603,2.22702998603639,4.12283464063934,an,16480,5608,22088,4.1511,1.4126,0,
Andaman and Nicobar Islands,2021-04-01,1,4,0,5080,4971,62,47,2.09534901600806,1.50365863026473,2.78367867851889,an,17208,5666,22874,4.3345,1.4272,786,
Andaman and Nicobar Islands,2021-04-02,0,1,0,5080,4972,62,46,,,,an,17669,5198,22867,4.4506,1.3093,-7,
Andaman and Nicobar Islands,2021-04-03,14,6,0,5094,4978,62,54,2.20227287732099,1.64965350808489,2.8334975432661,an,18190,5242,23432,4.5819,1.3204,565,
Andaman and Nicobar Islands,2021-04-04,11,3,0,5105,4981,62,62,1.9772709268593,1.50142471287912,2.5176151417655,an,18833,5243,24076,4.7438,1.3207,644,
Andaman and Nicobar Islands,2021-04-05,7,11,0,5112,4992,62,58,1.02413101320676,0.717288771020751,1.38475392483015,an,19927,5290,25217,5.0194,1.3325,1141,
Andaman and Nicobar Islands,2021-04-06,7,9,0,5119,5001,62,56,1.12661207537059,0.808476276338361,1.49670818045664,an,21509,5341,26850,5.4179,1.3453,1633,
Andaman and Nicobar Islands,2021-04-07,8,10,0,5127,5011,62,54,1.32275308199381,0.975293702976488,1.72233574363158,an,22919,5350,28269,5.773,1.3476,1419,
Andaman and Nicobar Islands,2021-04-08,18,7,0,5145,5018,62,65,1.36453632719714,1.0191009959851,1.75961109095577,an,25396,5403,30799,6.397,1.361,2530,
Andaman and Nicobar Islands,2021-04-09,12,1,0,5157,5019,62,76,1.30117623450157,0.9746702881313,1.6741248106826,an,27698,5519,33217,6.9768,1.3902,2418,
Andaman and Nicobar Islands,2021-04-10,14,10,0,5171,5029,62,80,1.39042676551909,1.06104210239229,1.76365673638546,an,29877,5570,35447,7.5257,1.403,2230,
Andaman and Nicobar Islands,2021-04-11,15,2,0,5186,5031,62,93,1.47367195854132,1.14436393869746,1.84398906983201,an,32059,5612,37671,8.0753,1.4136,2224,
Andaman and Nicobar Islands,2021-04-12,11,10,0,5197,5041,62,94,1.41240966464511,1.10310366620427,1.75936091401702,an,36572,5713,42285,9.2121,1.439,4614,
Andaman and Nicobar Islands,2021-04-13,8,4,0,5205,5045,62,98,1.11989534375567,0.856631201155873,1.417895701894,an,43069,5832,48901,10.8486,1.469,6616,
Andaman and Nicobar Islands,2021-04-14,38,24,1,5243,5069,63,111,1.5469678045564,1.23905779529723,1.8885329682222,an,49657,5941,55598,12.5081,1.4965,6697,
Andaman and Nicobar Islands,2021-04-15,15,4,0,5258,5073,63,122,1.44597630291155,1.15971527776491,1.76333817269031,an,54819,6079,60898,13.8083,1.5312,5300,
Andaman and Nicobar Islands,2021-04-16,27,28,0,5285,5101,63,121,1.4957154083854,1.2169737540174,1.80277004310873,an,61411,6323,67734,15.4688,1.5927,6836,
Andaman and Nicobar Islands,2021-04-17,42,36,1,5327,5137,64,126,1.79236506074061,1.49859259436796,2.11204148950741,an,67540,6568,74108,17.0126,1.6544,6374,
Andaman and Nicobar Islands,2021-04-18,59,54,0,5386,5191,64,131,2.17440247729696,1.86996403856068,2.50146373464527,an,71357,6879,78236,17.9741,1.7327,4128,
Andaman and Nicobar Islands,2021-04-19,31,12,0,5417,5203,64,150,1.71129526960528,1.46713607790484,1.97397093042754,an,75722,7363,83085,19.0736,1.8547,4849,
Andaman and Nicobar Islands,2021-04-20,45,31,0,5462,5234,64,164,1.72182517200912,1.49417808951972,1.9653772183621,an,78989,7937,86926,19.8965,1.9992,3841,
Andaman and Nicobar Islands,2021-04-21,24,33,0,5486,5267,64,155,1.4930596182084,1.29425045370561,1.70586533285203,an,80901,8171,89072,20.3781,2.0582,2146,
Andaman and Nicobar Islands,2021-04-22,37,33,1,5523,5300,65,158,1.3153103796406,1.13804152958716,1.50522232193434,an,83377,8600,91977,21.0018,2.1662,2905,
Andaman and Nicobar Islands,2021-04-23,42,49,0,5565,5349,65,151,1.12846439883883,0.969626142433899,1.29917377291265,an,85201,8965,94166,21.4612,2.2582,2189,
Andaman and Nicobar Islands,2021-04-24,45,52,1,5610,5401,66,143,1.18279367490632,1.02220196860667,1.35493043837421,an,86810,9299,96109,21.8665,2.3423,1943,
