place,date,daily_cases,daily_recovered,daily_deaths,total_cases,total_recovered,total_deaths
Andaman and Nicobar Islands,2021-04-24,45,52,1,5610,5401,66
Andaman and Nicobar Islands,2021-04-25,51,57,0,5661,5458,66
Andaman and Nicobar Islands,2021-04-26,51,53,0,5712,5511,66
Andaman and Nicobar Islands,2021-04-27,48,42,0,5760,5553,66
Andaman and Nicobar Islands,2021-04-28,52,44,1,5812,5597,67
Andaman and Nicobar Islands,2021-04-29,59,37,0,5871,5634,67
Andaman and Nicobar Islands,2021-04-30,74,58,0,5945,5692,67
Andaman and Nicobar Islands,2021-05-01,97,72,1,6042,5764,68
Andaman and Nicobar Islands,2021-05-02,38,25,1,6080,5789,69
Andaman and Nicobar Islands,2021-05-03,66,52,1,6146,5841,70
Andaman and Nicobar Islands,2021-05-04,31,29,0,6177,5870,70
Andaman and Nicobar Islands,2021-05-05,42,49,1,6219,5919,71
Andaman and Nicobar Islands,2021-05-06,32,30,1,6251,5949,72
Andaman and Nicobar Islands,2021-05-07,56,72,0,6307,6021,72
Andaman and Nicobar Islands,2021-05-08,30,26,2,6337,6047,74
Andaman and Nicobar Islands,2021-05-09,26,32,2,6363,6079,76
Andaman and Nicobar Islands,2021-05-10,31,37,2,6394,6116,78
Andaman and Nicobar Islands,2021-05-11,28,24,0,6422,6140,78
Andaman and Nicobar Islands,2021-05-12,44,26,3,6466,6166,81
Andaman and Nicobar Islands,2021-05-13,40,38,2,6506,6204,83
Andaman and Nicobar Islands,2021-05-14,32,12,2,6538,6216,85
Andaman and Nicobar Islands,2021-05-15,26,42,0,6564,6258,85
Andaman and Nicobar Islands,2021-05-16,35,16,3,6599,6274,88
Andaman and Nicobar Islands,2021-05-17,35,46,1,6634,6320,89
Andaman and Nicobar Islands,2021-05-18,36,30,3,6670,6350,92
Andaman and Nicobar Islands,2021-05-19,35,26,3,6705,6376,95
Andaman and Nicobar Islands,2021-05-20,49,16,1,6754,6392,96
Andaman and Nicobar Islands,2021-05-21,31,16,2,6785,6408,98
Andaman and Nicobar Islands,2021-05-22,31,24,3,6816,6432,101
Andaman and Nicobar Islands,2021-05-23,24,32,2,6840,6464,103
Andaman and Nicobar Islands,2021-05-24,9,22,1,6849,6486,104
Andaman and Nicobar Islands,2021-05-25,25,49,2,6874,6535,106
Andaman and Nicobar Islands,2021-05-26,23,29,2,6897,6564,108
Andaman and Nicobar Islands,2021-05-27,16,18,1,6913,6582,109
Andaman and Nicobar Islands,2021-05-28,19,39,4,6932,6621,113
Andaman and Nicobar Islands,2021-05-29,28,30,0,6960,6651,113
Andaman and Nicobar Islands,2021-05-30,20,23,1,6980,6674,114
Andaman and Nicobar Islands,2021-05-31,21,36,1,7001,6710,115
Andaman and Nicobar Islands,2021-06-01,13,26,3,7014,6736,118
Andaman and Nicobar Islands,2021-06-02,25,36,1,7039,6772,119
Andaman and Nicobar Islands,2021-06-03,27,39,0,7066,6811,119
Andaman and Nicobar Islands,2021-06-04,18,32,2,7084,6843,121
Andaman and Nicobar Islands,2021-06-05,17,24,1,7101,6867,122
Andaman and Nicobar Islands,2021-06-06,14,18,0,7115,6885,122
Andaman and Nicobar Islands,2021-06-07,12,18,1,7127,6903,123
Andaman and Nicobar Islands,2021-06-08,23,23,2,7150,6926,125
Andaman and Nicobar Islands,2021-06-09,14,17,0,7164,6943,125
Andaman and Nicobar Islands,2021-06-10,29,21,0,7193,6964,125
Andaman and Nicobar Islands,2021-06-11,36,11,0,7229,6975,125
Andaman and Nicobar Islands,2021-06-12,10,12,1,7239,6987,126
Andaman and Nicobar Islands,2021-06-13,18,29,0,7257,7016,126
Andaman and Nicobar Islands,2021-06-14,8,9,0,7265,7025,126
Andaman and Nicobar Islands,2021-06-15,11,15,0,7276,7040,126
Andaman and Nicobar Islands,2021-06-16,26,30,1,7302,7070,127
Andaman and Nicobar Islands,2021-06-17,29,25,0,7331,7095,127
Andaman and Nicobar Islands,2021-06-18,28,24,0,7359,7119,127
Andaman and Nicobar Islands,2021-06-19,31,34,0,7390,7153,127
Andaman and Nicobar Islands,2021-06-20,12,15,0,7402,7168,127
Andaman and Nicobar Islands,2021-06-21,9,14,0,7411,7182,127
Andaman and Nicobar Islands,2021-06-22,10,4,0,7421,7186,127
Andaman and Nicobar Islands,2021-06-23,13,15,0,7434,7201,127
Andaman and Nicobar Islands,2021-06-24,2,4,0,7436,7205,127
Andaman and Nicobar Islands,2021-06-25,1,31,0,7437,7236,127
Andaman and Nicobar Islands,2021-06-26,5,20,0,7442,7256,127
Andaman and Nicobar Islands,2021-06-27,9,1,0,7451,7257,127
Andaman and Nicobar Islands,2021-06-28,7,20,1,7458,7277,128
Andaman and Nicobar Islands,2021-06-29,4,10,0,7462,7287,128
Andaman and Nicobar Islands,2021-06-30,1,12,0,7463,7299,128
Andaman and Nicobar Islands,2021-07-01,2,0,0,7465,7299,128
Andaman and Nicobar Islands,2021-07-02,6,17,0,7471,7316,128
Andaman and Nicobar Islands,2021-07-03,3,5,0,7474,7321,128
Andaman and Nicobar Islands,2021-07-04,4,3,0,7478,7324,128
Andaman and Nicobar Islands,2021-07-05,0,6,0,7478,7330,128
Andaman and Nicobar Islands,2021-07-06,5,4,0,7483,7334,128
Andaman and Nicobar Islands,2021-07-07,4,6,0,7487,7340,128
Andaman and Nicobar Islands,2021-07-08,1,2,0,7488,7342,128
Andaman and Nicobar Islands,2021-07-09,0,1,0,7488,7343,128
Andaman and Nicobar Islands,2021-07-10,0,0,1,7488,7343,129
Andaman and Nicobar Islands,2021-07-11,0,0,0,7488,7343,129
Andaman and Nicobar Islands,2021-07-12,1,3,0,7489,7346,129
Andaman and Nicobar Islands,2021-07-13,3,3,0,7492,7349,129
Andaman and Nicobar Islands,2021-07-14,3,1,0,7495,7350,129
Andaman and Nicobar Islands,2021-07-15,2,0,0,7497,7350,129
Andaman and Nicobar Islands,2021-07-16,4,1,0,7501,7351,129
Andaman and Nicobar Islands,2021-07-17,1,1,0,7502,7352,129
Andaman and Nicobar Islands,2021-07-18,4,4,0,7506,7356,129
Andaman and Nicobar Islands,2021-07-19,6,3,0,7512,7359,129
Andaman and Nicobar Islands,2021-07-20,2,2,0,7514,7361,129
Andaman and Nicobar Islands,2021-07-21,3,4,0,7517,7365,129
Andaman and Nicobar Islands,2021-07-22,4,3,0,7521,7368,129
Andaman and Nicobar Islands,2021-07-23,0,2,0,7521,7370,129
Andaman and Nicobar Islands,2021-07-24,0,3,0,7521,7373,129
Andaman and Nicobar Islands,2021-07-25,4,3,0,7525,7376,129
Andaman and Nicobar Islands,2021-07-26,1,2,0,7526,7378,129
Andaman and Nicobar Islands,2021-07-27,0,2,0,7526,7380,129
Andaman and Nicobar Islands,2021-07-28,1,6,0,7527,7386,129
Andaman and Nicobar Islands,2021-07-29,3,0,0,7530,7386,129
Andaman and Nicobar Islands,2021-07-30,1,3,0,7531,7389,129
Andaman and Nicobar Islands,2021-07-31,2,2,0,7533,7391,129
Andaman and Nicobar Islands,2021-08-01,2,3,0,7535,7394,129
Andaman and Nicobar Islands,2021-08-02,0,1,0,7535,7395,129
Andaman and Nicobar Islands,2021-08-03,1,1,0,7536,7396,129
Andaman and Nicobar Islands,2021-08-04,1,3,0,7537,7399,129
Andaman and Nicobar Islands,2021-08-05,0,0,0,7537,7399,129
Andaman and Nicobar Islands,2021-08-06,0,0,0,7537,7399,129
Andaman and Nicobar Islands,2021-08-07,3,1,0,7540,7400,129
Andaman and Nicobar Islands,2021-08-08,2,1,0,7542,7401,129
Andaman and Nicobar Islands,2021-08-09,0,2,0,7542,7403,129
Andaman and Nicobar Islands,2021-08-10,2,0,0,7544,7403,129
Andaman and Nicobar Islands,2021-08-11,0,1,0,7544,7404,129
Andaman and Nicobar Islands,2021-08-12,0,0,0,7544,7404,129
Andaman and Nicobar Islands,2021-08-13,0,2,0,7544,7406,129
Andaman and Nicobar Islands,2021-08-14,0,2,0,7544,7408,129
Andaman and Nicobar Islands,2021-08-15,0,2,0,7544,7410,129
Andaman and Nicobar Islands,2021-08-16,1,0,0,7545,7410,129
Andaman and Nicobar Islands,2021-08-17,0,0,0,7545,7410,129
Andaman and Nicobar Islands,2021-08-18,1,0,0,7546,7410,129
Andaman and Nicobar Islands,2021-08-19,3,0,0,7549,7410,129
Andaman and Nicobar Islands,2021-08-20,3,0,0,7552,7410,129
Andaman and Nicobar Islands,2021-08-21,1,0,0,7553,7410,129
Andaman and Nicobar Islands,2021-08-22,0,1,0,7553,7411,129
Andaman and Nicobar Islands,2021-08-23,2,0,0,7555,7411,129
Andaman and Nicobar Islands,2021-08-24,1,1,0,7556,7412,129
Andaman and Nicobar Islands,2021-08-25,0,3,0,7556,7415,129
Andaman and Nicobar Islands,2021-08-26,0,3,0,7556,7418,129
Andaman and Nicobar Islands,2021-08-27,0,1,0,7556,7419,129
Andaman and Nicobar Islands,2021-08-28,0,0,0,7556,7419,129
Andaman and Nicobar Islands,2021-08-29,4,2,0,7560,7421,129
Andaman and Nicobar Islands,2021-08-30,1,1,0,7561,7422,129
Andaman and Nicobar Islands,2021-08-31,1,0,0,7562,7422,129
Andaman and Nicobar Islands,2021-09-01,0,0,0,7562,7422,129
Andaman and Nicobar Islands,2021-09-02,1,0,0,7563,7422,129
Andaman and Nicobar Islands,2021-09-03,3,1,0,7566,7423,129
Andaman and Nicobar Islands,2021-09-04,2,4,0,7568,7427,129
Andaman and Nicobar Islands,2021-09-05,0,1,0,7568,7428,129
Andaman and Nicobar Islands,2021-09-06,0,0,0,7568,7428,129
Andaman and Nicobar Islands,2021-09-07,1,0,0,7569,7428,129
Andaman and Nicobar Islands,2021-09-08,3,1,0,7572,7429,129
Andaman and Nicobar Islands,2021-09-09,1,3,0,7573,7432,129
Andaman and Nicobar Islands,2021-09-10,2,2,0,7575,7434,129
Andaman and Nicobar Islands,2021-09-11,1,0,0,7576,7434,129
Andaman and Nicobar Islands,2021-09-12,2,1,0,7578,7435,129
Andaman and Nicobar Islands,2021-09-13,2,3,0,7580,7438,129
Andaman and Nicobar Islands,2021-09-14,8,1,0,7588,7439,129
Andaman and Nicobar Islands,2021-09-15,0,2,0,7588,7441,129
Andaman and Nicobar Islands,2021-09-16,3,1,0,7591,7442,129
Andaman and Nicobar Islands,2021-09-17,1,2,0,7592,7444,129
Andaman and Nicobar Islands,2021-09-18,2,2,0,7594,7446,129
Andaman and Nicobar Islands,2021-09-19,2,3,0,7596,7449,129
Andaman and Nicobar Islands,2021-09-20,2,0,0,7598,7449,129
Andaman and Nicobar Islands,2021-09-21,5,3,0,7603,7452,129
Andaman and Nicobar Islands,2021-09-22,8,5,0,7611,7457,129
Andaman and Nicobar Islands,2021-09-23,1,4,0,7612,7461,129
Andaman and Nicobar Islands,2021-09-24,1,2,0,7613,7463,129
Andaman and Nicobar Islands,2021-09-25,1,1,0,7614,7464,129
Andaman and Nicobar Islands,2021-09-26,0,3,0,7614,7467,129
Andaman and Nicobar Islands,2021-09-27,1,3,0,7615,7470,129
Andaman and Nicobar Islands,2021-09-28,1,1,0,7616,7471,129
Andaman and Nicobar Islands,2021-09-29,0,2,0,7616,7473,129
Andaman and Nicobar Islands,2021-09-30,1,1,0,7617,7474,129
Andaman and Nicobar Islands,2021-10-01,0,1,0,7617,7475,129
Andaman and Nicobar Islands,2021-10-02,1,0,0,7618,7475,129
Andaman and Nicobar Islands,2021-10-03,1,1,0,7619,7476,129
Andaman and Nicobar Islands,2021-10-04,1,0,0,7620,7476,129
Andaman and Nicobar Islands,2021-10-05,2,3,0,7622,7479,129
Andaman and Nicobar Islands,2021-10-06,1,0,0,7623,7479,129
Andaman and Nicobar Islands,2021-10-07,2,1,0,7625,7480,129
Andaman and Nicobar Islands,2021-10-08,0,1,0,7625,7481,129
Andaman and Nicobar Islands,2021-10-09,3,2,0,7628,7483,129
Andaman and Nicobar Islands,2021-10-10,1,2,0,7629,7485,129
Andaman and Nicobar Islands,2021-10-11,1,1,0,7630,7486,129
Andaman and Nicobar Islands,2021-10-12,1,3,0,7631,7489,129
Andaman and Nicobar Islands,2021-10-13,2,1,0,7633,7490,129
Andaman and Nicobar Islands,2021-10-14,3,2,0,7636,7492,129
Andaman and Nicobar Islands,2021-10-15,1,2,0,7637,7494,129
Andaman and Nicobar Islands,2021-10-16,0,0,0,7637,7494,129
Andaman and Nicobar Islands,2021-10-17,1,2,0,7638,7496,129
Andaman and Nicobar Islands,2021-10-18,0,1,0,7638,7497,129
Andaman and Nicobar Islands,2021-10-19,4,3,0,7642,7500,129
Andaman and Nicobar Islands,2021-10-20,0,1,0,7642,7501,129
Andaman and Nicobar Islands,2021-10-21,0,0,0,7642,7501,129
Andaman and Nicobar Islands,2021-10-22,0,1,0,7642,7502,129
Andaman and Nicobar Islands,2021-10-23,2,0,0,7644,7502,129
Andaman and Nicobar Islands,2021-10-24,0,2,0,7644,7504,129
Andaman and Nicobar Islands,2021-10-25,0,1,0,7644,7505,129
Andaman and Nicobar Islands,2021-10-26,0,1,0,7644,7506,129
Andaman and Nicobar Islands,2021-10-27,2,1,0,7646,7507,129
Andaman and Nicobar Islands,2021-10-28,1,0,0,7647,7507,129
Andaman and Nicobar Islands,2021-10-29,0,1,0,7647,7508,129
Andaman and Nicobar Islands,2021-10-30,0,1,0,7647,7509,129
Andaman and Nicobar Islands,2021-10-31,0,0,0,7647,7509,129
Andhra Pradesh,2020-03-14,1,0,0,1,0,0
Andhra Pradesh,2020-03-15,0,0,0,1,0,0
Andhra Pradesh,2020-03-16,0,0,0,1,0,0
Andhra Pradesh,2020-03-17,0,0,0,1,0,0
Andhra Pradesh,2020-03-18,0,0,0,1,0,0
Andhra Pradesh,2020-03-19,2,0,0,3,0,0
Andhra Pradesh,2020-03-20,0,0,0,3,0,0
Andhra Pradesh,2020-03-21,2,0,0,5,0,0
Andhra Pradesh,2020-03-22,1,0,0,6,0,0
Andhra Pradesh,2020-03-23,1,0,0,7,0,0
Andhra Pradesh,2020-03-24,1,0,0,8,0,0
Andhra Pradesh,2020-03-25,2,1,0,10,1,0
Andhra Pradesh,2020-03-26,1,0,0,11,1,0
Andhra Pradesh,2020-03-27,2,0,0,13,1,0
Andhra Pradesh,2020-03-28,6,0,0,19,1,0
Andhra Pradesh,2020-03-29,2,0,0,21,1,0
Andhra Pradesh,2020-03-30,2,0,0,23,1,0
Andhra Pradesh,2020-03-31,21,0,0,44,1,0
Andhra Pradesh,2020-04-01,67,1,0,111,2,0
Andhra Pradesh,2020-04-02,38,0,0,149,2,0
Andhra Pradesh,2020-04-03,15,0,1,164,2,1
Andhra Pradesh,2020-04-04,28,0,0,192,2,1
Andhra Pradesh,2020-04-05,64,3,0,256,5,1
Andhra Pradesh,2020-04-06,47,0,2,303,5,3
Andhra Pradesh,2020-04-07,11,0,1,314,5,4
Andhra Pradesh,2020-04-08,34,1,0,348,6,4
Andhra Pradesh,2020-04-09,15,4,2,363,10,6
Andhra Pradesh,2020-04-10,18,0,0,381,10,6
Andhra Pradesh,2020-04-11,24,0,0,405,10,6
Andhra Pradesh,2020-04-12,15,2,1,420,12,7
Andhra Pradesh,2020-04-13,19,0,0,439,12,7
Andhra Pradesh,2020-04-14,45,4,4,484,16,11
Andhra Pradesh,2020-04-15,41,4,3,525,20,14
Andhra Pradesh,2020-04-16,9,0,0,534,20,14
Andhra Pradesh,2020-04-17,38,15,0,572,35,14
Andhra Pradesh,2020-04-18,31,7,2,603,42,16
Andhra Pradesh,2020-04-19,44,23,1,647,65,17
Andhra Pradesh,2020-04-20,75,27,3,722,92,20
Andhra Pradesh,2020-04-21,35,4,2,757,96,22
Andhra Pradesh,2020-04-22,56,24,2,813,120,24
Andhra Pradesh,2020-04-23,80,21,3,893,141,27
Andhra Pradesh,2020-04-24,62,4,2,955,145,29
Andhra Pradesh,2020-04-25,61,26,2,1016,171,31
Andhra Pradesh,2020-04-26,81,60,0,1097,231,31
Andhra Pradesh,2020-04-27,80,4,0,1177,235,31
Andhra Pradesh,2020-04-28,82,23,0,1259,258,31
Andhra Pradesh,2020-04-29,73,29,0,1332,287,31
Andhra Pradesh,2020-04-30,71,34,0,1403,321,31
Andhra Pradesh,2020-05-01,60,82,2,1463,403,33
Andhra Pradesh,2020-05-02,62,38,0,1525,441,33
Andhra Pradesh,2020-05-03,58,47,0,1583,488,33
Andhra Pradesh,2020-05-04,67,36,0,1650,524,33
Andhra Pradesh,2020-05-05,67,65,1,1717,589,34
Andhra Pradesh,2020-05-06,60,140,2,1777,729,36
Andhra Pradesh,2020-05-07,56,51,2,1833,780,38
Andhra Pradesh,2020-05-08,54,62,3,1887,842,41
Andhra Pradesh,2020-05-09,43,45,3,1930,887,44
Andhra Pradesh,2020-05-10,50,38,1,1980,925,45
Andhra Pradesh,2020-05-11,38,73,0,2018,998,45
Andhra Pradesh,2020-05-12,71,58,1,2089,1056,46
Andhra Pradesh,2020-05-13,48,86,1,2137,1142,47
Andhra Pradesh,2020-05-14,68,50,1,2205,1192,48
Andhra Pradesh,2020-05-15,102,60,0,2307,1252,48
Andhra Pradesh,2020-05-16,48,101,1,2355,1353,49
Andhra Pradesh,2020-05-17,25,103,1,2380,1456,50
Andhra Pradesh,2020-05-18,52,96,0,2432,1552,50
Andhra Pradesh,2020-05-19,57,69,2,2489,1621,52
Andhra Pradesh,2020-05-20,71,43,1,2560,1664,53
Andhra Pradesh,2020-05-21,45,41,1,2605,1705,54
Andhra Pradesh,2020-05-22,62,26,1,2667,1731,55
Andhra Pradesh,2020-05-23,47,48,1,2714,1779,56
Andhra Pradesh,2020-05-24,66,62,0,2780,1841,56
Andhra Pradesh,2020-05-25,106,51,0,2886,1892,56
Andhra Pradesh,2020-05-26,97,125,1,2983,2017,57
Andhra Pradesh,2020-05-27,134,48,1,3117,2065,58
Andhra Pradesh,2020-05-28,128,68,1,3245,2133,59
Andhra Pradesh,2020-05-29,85,101,1,3330,2234,60
Andhra Pradesh,2020-05-30,131,55,0,3461,2289,60
Andhra Pradesh,2020-05-31,110,51,2,3571,2340,62
Andhra Pradesh,2020-06-01,105,34,2,3676,2374,64
Andhra Pradesh,2020-06-02,115,40,0,3791,2414,64
Andhra Pradesh,2020-06-03,180,50,4,3971,2464,68
Andhra Pradesh,2020-06-04,141,65,3,4112,2529,71
Andhra Pradesh,2020-06-05,138,36,2,4250,2565,73
Andhra Pradesh,2020-06-06,210,75,0,4460,2640,73
Andhra Pradesh,2020-06-07,199,29,2,4659,2669,75
Andhra Pradesh,2020-06-08,154,42,0,4813,2711,75
Andhra Pradesh,2020-06-09,69,48,2,4882,2759,77
Andhra Pradesh,2020-06-10,365,110,1,5247,2869,78
Andhra Pradesh,2020-06-11,182,99,2,5429,2968,80
Andhra Pradesh,2020-06-12,207,123,0,5636,3091,80
Andhra Pradesh,2020-06-13,222,94,2,5858,3185,82
Andhra Pradesh,2020-06-14,294,131,2,6152,3316,84
Andhra Pradesh,2020-06-15,304,69,2,6456,3385,86
Andhra Pradesh,2020-06-16,264,128,2,6720,3513,88
Andhra Pradesh,2020-06-17,351,128,2,7071,3641,90
Andhra Pradesh,2020-06-18,425,131,2,7496,3772,92
Andhra Pradesh,2020-06-19,465,133,4,7961,3905,96
Andhra Pradesh,2020-06-20,491,206,5,8452,4111,101
Andhra Pradesh,2020-06-21,477,196,5,8929,4307,106
Andhra Pradesh,2020-06-22,443,128,5,9372,4435,111
Andhra Pradesh,2020-06-23,462,157,8,9834,4592,119
Andhra Pradesh,2020-06-24,497,187,10,10331,4779,129
Andhra Pradesh,2020-06-25,553,209,7,10884,4988,136
Andhra Pradesh,2020-06-26,605,208,10,11489,5196,146
Andhra Pradesh,2020-06-27,796,284,11,12285,5480,157
Andhra Pradesh,2020-06-28,813,428,12,13098,5908,169
Andhra Pradesh,2020-06-29,793,324,11,13891,6232,180
Andhra Pradesh,2020-06-30,704,279,7,14595,6511,187
Andhra Pradesh,2020-07-01,657,477,6,15252,6988,193
Andhra Pradesh,2020-07-02,845,325,5,16097,7313,198
Andhra Pradesh,2020-07-03,837,319,8,16934,7632,206
Andhra Pradesh,2020-07-04,765,376,12,17699,8008,218
Andhra Pradesh,2020-07-05,998,414,14,18697,8422,232
Andhra Pradesh,2020-07-06,1322,498,7,20019,8920,239
Andhra Pradesh,2020-07-07,1178,825,13,21197,9745,252
Andhra Pradesh,2020-07-08,1062,1356,12,22259,11101,264
Andhra Pradesh,2020-07-09,1555,1053,13,23814,12154,277
Andhra Pradesh,2020-07-10,1608,1040,15,25422,13194,292
Andhra Pradesh,2020-07-11,1813,1199,17,27235,14393,309
Andhra Pradesh,2020-07-12,1933,1019,19,29168,15412,328
Andhra Pradesh,2020-07-13,1935,1052,37,31103,16464,365
Andhra Pradesh,2020-07-14,1916,1003,43,33019,17467,408
Andhra Pradesh,2020-07-15,2432,911,44,35451,18378,452
Andhra Pradesh,2020-07-16,2593,1015,40,38044,19393,492
Andhra Pradesh,2020-07-17,2602,905,42,40646,20298,534
Andhra Pradesh,2020-07-18,3963,1465,52,44609,21763,586
Andhra Pradesh,2020-07-19,5041,1127,56,49650,22890,642
Andhra Pradesh,2020-07-20,4074,1338,54,53724,24228,696
Andhra Pradesh,2020-07-21,4944,1346,62,58668,25574,758
Andhra Pradesh,2020-07-22,6045,6553,65,64713,32127,823
Andhra Pradesh,2020-07-23,7998,5428,61,72711,37555,884
Andhra Pradesh,2020-07-24,8147,2380,49,80858,39935,933
Andhra Pradesh,2020-07-25,7813,3320,52,88671,43255,985
Andhra Pradesh,2020-07-26,7627,3046,56,96298,46301,1041
Andhra Pradesh,2020-07-27,6051,3257,49,102349,49558,1090
Andhra Pradesh,2020-07-28,7948,3064,58,110297,52622,1148
Andhra Pradesh,2020-07-29,10093,2784,65,120390,55406,1213
Andhra Pradesh,2020-07-30,10167,4618,68,130557,60024,1281
Andhra Pradesh,2020-07-31,10376,3840,68,140933,63864,1349
Andhra Pradesh,2020-08-01,9276,12750,58,150209,76614,1407
Andhra Pradesh,2020-08-02,8555,6272,67,158764,82886,1474
Andhra Pradesh,2020-08-03,7822,5786,63,166586,88672,1537
Andhra Pradesh,2020-08-04,9747,6953,67,176333,95625,1604
Andhra Pradesh,2020-08-05,10128,8729,77,186461,104354,1681
Andhra Pradesh,2020-08-06,10328,8516,72,196789,112870,1753
Andhra Pradesh,2020-08-07,10171,7594,89,206960,120464,1842
Andhra Pradesh,2020-08-08,10080,9151,97,217040,129615,1939
Andhra Pradesh,2020-08-09,10820,9097,97,227860,138712,2036
Andhra Pradesh,2020-08-10,7665,6924,80,235525,145636,2116
Andhra Pradesh,2020-08-11,9024,9113,87,244549,154749,2203
Andhra Pradesh,2020-08-12,9597,6676,93,254146,161425,2296
Andhra Pradesh,2020-08-13,9996,9499,82,264142,170924,2378
Andhra Pradesh,2020-08-14,8943,9779,97,273085,180703,2475
Andhra Pradesh,2020-08-15,8732,10414,87,281817,191117,2562
Andhra Pradesh,2020-08-16,8012,10117,88,289829,201234,2650
Andhra Pradesh,2020-08-17,6780,7866,82,296609,209100,2732
Andhra Pradesh,2020-08-18,9652,9211,88,306261,218311,2820
Andhra Pradesh,2020-08-19,9742,8061,86,316003,226372,2906
Andhra Pradesh,2020-08-20,9393,8846,95,325396,235218,3001
Andhra Pradesh,2020-08-21,9544,8827,91,334940,244045,3092
Andhra Pradesh,2020-08-22,10276,8593,97,345216,252638,3189
Andhra Pradesh,2020-08-23,7895,7449,93,353111,260087,3282
Andhra Pradesh,2020-08-24,8601,8741,86,361712,268828,3368
Andhra Pradesh,2020-08-25,9927,9419,92,371639,278247,3460
Andhra Pradesh,2020-08-26,10830,8473,81,382469,286720,3541
Andhra Pradesh,2020-08-27,10621,8528,92,393090,295248,3633
Andhra Pradesh,2020-08-28,10526,8463,81,403616,303711,3714
Andhra Pradesh,2020-08-29,10548,8976,82,414164,312687,3796
Andhra Pradesh,2020-08-30,10603,9067,88,424767,321754,3884
Andhra Pradesh,2020-08-31,10004,8772,85,434771,330526,3969
Andhra Pradesh,2020-09-01,10368,9350,84,445139,339876,4053
Andhra Pradesh,2020-09-02,10392,8454,72,455531,348330,4125
Andhra Pradesh,2020-09-03,10199,9499,75,465730,357829,4200
Andhra Pradesh,2020-09-04,10776,12334,76,476506,370163,4276
Andhra Pradesh,2020-09-05,10825,11941,71,487331,382104,4347
Andhra Pradesh,2020-09-06,10794,11915,70,498125,394019,4417
Andhra Pradesh,2020-09-07,8368,10055,70,506493,404074,4487
Andhra Pradesh,2020-09-08,10601,11691,73,517094,415765,4560
Andhra Pradesh,2020-09-09,10418,9842,74,527512,425607,4634
Andhra Pradesh,2020-09-10,10175,10040,68,537687,435647,4702
Andhra Pradesh,2020-09-11,9999,11069,77,547686,446716,4779
Andhra Pradesh,2020-09-12,9901,10292,67,557587,457008,4846
Andhra Pradesh,2020-09-13,9536,10131,66,567123,467139,4912
Andhra Pradesh,2020-09-14,7956,9764,60,575079,476903,4972
Andhra Pradesh,2020-09-15,8846,9628,69,583925,486531,5041
Andhra Pradesh,2020-09-16,8835,10845,64,592760,497376,5105
Andhra Pradesh,2020-09-17,8702,10712,72,601462,508088,5177
Andhra Pradesh,2020-09-18,8096,11803,67,609558,519891,5244
Andhra Pradesh,2020-09-19,8218,10820,58,617776,530711,5302
Andhra Pradesh,2020-09-20,7738,10608,57,625514,541319,5359
Andhra Pradesh,2020-09-21,6235,10502,51,631749,551821,5410
Andhra Pradesh,2020-09-22,7553,10555,51,639302,562376,5461
Andhra Pradesh,2020-09-23,7228,8291,45,646530,570667,5506
Andhra Pradesh,2020-09-24,7855,8807,52,654385,579474,5558
Andhra Pradesh,2020-09-25,7073,8695,48,661458,588169,5606
Andhra Pradesh,2020-09-26,7293,9125,57,668751,597294,5663
Andhra Pradesh,2020-09-27,6923,7796,45,675674,605090,5708
Andhra Pradesh,2020-09-28,5487,7210,37,681161,612300,5745
Andhra Pradesh,2020-09-29,6190,9836,35,687351,622136,5780
Andhra Pradesh,2020-09-30,6133,7075,48,693484,629211,5828
Andhra Pradesh,2020-10-01,6751,7297,41,700235,636508,5869
Andhra Pradesh,2020-10-02,6555,7485,31,706790,643993,5900
Andhra Pradesh,2020-10-03,6224,7798,41,713014,651791,5941
Andhra Pradesh,2020-10-04,6242,7084,40,719256,658875,5981
