Date	State	Cases	Recovered	Deaths	Name
2021-03-30	ct	344624	318436	4131	Chhattisgarh
2021-03-31	ct	349187	319488	4170	Chhattisgarh
2021-04-01	ct	353804	320613	4204	Chhattisgarh
2021-04-02	ct	357978	321873	4247	Chhattisgarh
2021-04-03	ct	363796	323201	4283	Chhattisgarh
2021-04-04	ct	369046	326277	4319	Chhattisgarh
2021-04-05	ct	376348	327689	4363	Chhattisgarh
2021-04-06	ct	386269	329408	4416	Chhattisgarh
2021-04-07	ct	396579	333227	4469	Chhattisgarh
2021-04-08	ct	407231	334543	4563	Chhattisgarh
2021-04-09	ct	418678	337156	4654	Chhattisgarh
2021-04-10	ct	432776	342139	4777	Chhattisgarh
2021-04-11	ct	443297	348121	4899	Chhattisgarh
2021-04-12	ct	456873	352986	5031	Chhattisgarh
2021-04-13	ct	471994	357668	5187	Chhattisgarh
2021-04-14	ct	486244	362301	5307	Chhattisgarh
2021-04-15	ct	501500	374289	5442	Chhattisgarh
2021-04-16	ct	516412	386529	5580	Chhattisgarh
2021-04-17	ct	532495	396357	5738	Chhattisgarh
2021-04-18	ct	544840	410913	5908	Chhattisgarh
2021-04-19	ct	558674	423591	6083	Chhattisgarh
2021-04-20	ct	574299	442337	6274	Chhattisgarh
2021-04-21	ct	588818	459600	6467	Chhattisgarh
2021-04-22	ct	605568	477339	6674	Chhattisgarh
2021-04-23	ct	622965	492593	6893	Chhattisgarh
2021-04-24	ct	639696	509622	7111	Chhattisgarh
2021-04-25	ct	652362	521217	7310	Chhattisgarh
2021-04-26	ct	667446	538558	7536	Chhattisgarh
2021-04-27	ct	682339	555489	7782	Chhattisgarh
2020-03-15	dd	0	0	0	Daman and Diu
2020-03-16	dd	0	0	0	Daman and Diu
2020-03-17	dd	0	0	0	Daman and Diu
2020-03-18	dd	0	0	0	Daman and Diu
2020-03-19	dd	0	0	0	Daman and Diu
2020-03-20	dd	0	0	0	Daman and Diu
2020-03-21	dd	0	0	0	Daman and Diu
2020-03-22	dd	0	0	0	Daman and Diu
2020-03-23	dd	0	0	0	Daman and Diu
2020-03-24	dd	0	0	0	Daman and Diu
2020-03-25	dd	0	0	0	Daman and Diu
2020-03-26	dd	0	0	0	Daman and Diu
2020-03-27	dd	0	0	0	Daman and Diu
2020-03-28	dd	0	0	0	Daman and Diu
2020-03-29	dd	0	0	0	Daman and Diu
2020-03-30	dd	0	0	0	Daman and Diu
2020-03-31	dd	0	0	0	Daman and Diu
2020-04-01	dd	0	0	0	Daman and Diu
2020-04-02	dd	0	0	0	Daman and Diu
2020-04-03	dd	0	0	0	Daman and Diu
2020-04-04	dd	0	0	0	Daman and Diu
2020-04-05	dd	0	0	0	Daman and Diu
2020-04-06	dd	0	0	0	Daman and Diu
2020-04-07	dd	0	0	0	Daman and Diu
2020-04-08	dd	0	0	0	Daman and Diu
2020-04-09	dd	0	0	0	Daman and Diu
2020-04-10	dd	0	0	0	Daman and Diu
2020-04-11	dd	0	0	0	Daman and Diu
2020-04-12	dd	0	0	0	Daman and Diu
2020-04-13	dd	0	0	0	Daman and Diu
2020-04-14	dd	0	0	0	Daman and Diu
2020-04-15	dd	0	0	0	Daman and Diu
2020-04-16	dd	0	0	0	Daman and Diu
2020-04-17	dd	0	0	0	Daman and Diu
2020-04-18	dd	0	0	0	Daman and Diu
2020-04-19	dd	0	0	0	Daman and Diu
2020-04-20	dd	0	0	0	Daman and Diu
2020-04-21	dd	0	0	0	Daman and Diu
2020-04-22	dd	0	0	0	Daman and Diu
2020-04-23	dd	0	0	0	Daman and Diu
2020-04-24	dd	0	0	0	Daman and Diu
2020-04-25	dd	0	0	0	Daman and Diu
2020-04-26	dd	0	0	0	Daman and Diu
2020-04-27	dd	0	0	0	Daman and Diu
2020-04-28	dd	0	0	0	Daman and Diu
2020-04-29	dd	0	0	0	Daman and Diu
2020-04-30	dd	0	0	0	Daman and Diu
2020-05-01	dd	0	0	0	Daman and Diu
2020-05-02	dd	0	0	0	Daman and Diu
2020-05-03	dd	0	0	0	Daman and Diu
2020-05-04	dd	0	0	0	Daman and Diu
2020-05-05	dd	0	0	0	Daman and Diu
2020-05-06	dd	0	0	0	Daman and Diu
2020-05-07	dd	0	0	0	Daman and Diu
2020-05-08	dd	0	0	0	Daman and Diu
2020-05-09	dd	0	0	0	Daman and Diu
2020-05-10	dd	0	0	0	Daman and Diu
2020-05-11	dd	0	0	0	Daman and Diu
2020-05-12	dd	0	0	0	Daman and Diu
2020-05-13	dd	0	0	0	Daman and Diu
2020-05-14	dd	0	0	0	Daman and Diu
2020-05-15	dd	0	0	0	Daman and Diu
2020-05-16	dd	0	0	0	Daman and Diu
2020-05-17	dd	0	0	0	Daman and Diu
2020-05-18	dd	0	0	0	Daman and Diu
2020-05-19	dd	0	0	0	Daman and Diu
2020-05-20	dd	0	0	0	Daman and Diu
2020-05-21	dd	0	0	0	Daman and Diu
2020-05-22	dd	0	0	0	Daman and Diu
2020-05-23	dd	0	0	0	Daman and Diu
2020-05-24	dd	0	0	0	Daman and Diu
2020-05-25	dd	0	0	0	Daman and Diu
2020-05-26	dd	0	0	0	Daman and Diu
2020-05-27	dd	0	0	0	Daman and Diu
2020-05-28	dd	0	0	0	Daman and Diu
2020-05-29	dd	0	0	0	Daman and Diu
2020-05-30	dd	0	0	0	Daman and Diu
2020-05-31	dd	0	0	0	Daman and Diu
2020-06-01	dd	0	0	0	Daman and Diu
2020-06-02	dd	0	0	0	Daman and Diu
2020-06-03	dd	0	0	0	Daman and Diu
2020-06-04	dd	0	0	0	Daman and Diu
2020-06-05	dd	0	0	0	Daman and Diu
2020-06-06	dd	0	0	0	Daman and Diu
2020-06-07	dd	0	0	0	Daman and Diu
2020-06-08	dd	0	0	0	Daman and Diu
2020-06-09	dd	0	0	0	Daman and Diu
2020-06-10	dd	0	0	0	Daman and Diu
2020-06-11	dd	0	0	0	Daman and Diu
2020-06-12	dd	0	0	0	Daman and Diu
2020-06-13	dd	0	0	0	Daman and Diu
2020-06-14	dd	0	0	0	Daman and Diu
2020-06-15	dd	0	0	0	Daman and Diu
2020-06-16	dd	0	0	0	Daman and Diu
2020-06-17	dd	0	0	0	Daman and Diu
2020-06-18	dd	0	0	0	Daman and Diu
2020-06-19	dd	0	0	0	Daman and Diu
2020-06-20	dd	0	0	0	Daman and Diu
2020-06-21	dd	0	0	0	Daman and Diu
2020-06-22	dd	0	0	0	Daman and Diu
2020-06-23	dd	0	0	0	Daman and Diu
2020-06-24	dd	0	0	0	Daman and Diu
2020-06-25	dd	0	0	0	Daman and Diu
2020-06-26	dd	0	0	0	Daman and Diu
2020-06-27	dd	0	0	0	Daman and Diu
2020-06-28	dd	0	0	0	Daman and Diu
2020-06-29	dd	0	0	0	Daman and Diu
2020-06-30	dd	0	0	0	Daman and Diu
2020-07-01	dd	0	0	0	Daman and Diu
2020-07-02	dd	0	0	0	Daman and Diu
2020-07-03	dd	0	0	0	Daman and Diu
2020-07-04	dd	0	0	0	Daman and Diu
2020-07-05	dd	0	0	0	Daman and Diu
2020-07-06	dd	0	0	0	Daman and Diu
2020-07-07	dd	0	0	0	Daman and Diu
2020-07-08	dd	0	0	0	Daman and Diu
2020-07-09	dd	0	0	0	Daman and Diu
2020-07-10	dd	0	0	0	Daman and Diu
2020-07-11	dd	0	0	0	Daman and Diu
2020-07-12	dd	0	0	0	Daman and Diu
2020-07-13	dd	0	0	0	Daman and Diu
2020-07-14	dd	0	0	0	Daman and Diu
2020-07-15	dd	0	0	0	Daman and Diu
2020-07-16	dd	0	0	0	Daman and Diu
2020-07-17	dd	0	0	0	Daman and Diu
2020-07-18	dd	0	0	0	Daman and Diu
2020-07-19	dd	0	0	0	Daman and Diu
2020-07-20	dd	0	0	0	Daman and Diu
2020-07-21	dd	0	0	0	Daman and Diu
2020-07-22	dd	0	0	0	Daman and Diu
2020-07-23	dd	0	0	0	Daman and Diu
2020-07-24	dd	0	0	0	Daman and Diu
2020-07-25	dd	0	0	0	Daman and Diu
2020-07-26	dd	0	0	0	Daman and Diu
2020-07-27	dd	0	0	0	Daman and Diu
2020-07-28	dd	0	0	0	Daman and Diu
2020-07-29	dd	0	0	0	Daman and Diu
2020-07-30	dd	0	0	0	Daman and Diu
2020-07-31	dd	0	0	0	Daman and Diu
2020-08-01	dd	0	0	0	Daman and Diu
2020-08-02	dd	0	0	0	Daman and Diu
2020-08-03	dd	0	0	0	Daman and Diu
2020-08-04	dd	0	0	0	Daman and Diu
2020-08-05	dd	0	0	0	Daman and Diu
2020-08-06	dd	0	0	0	Daman and Diu
2020-08-07	dd	0	0	0	Daman and Diu
2020-08-08	dd	0	0	0	Daman and Diu
2020-08-09	dd	0	0	0	Daman and Diu
2020-08-10	dd	0	0	0	Daman and Diu
2020-08-11	dd	0	0	0	Daman and Diu
2020-08-12	dd	0	0	0	Daman and Diu
2020-08-13	dd	0	0	0	Daman and Diu
2020-08-14	dd	0	0	0	Daman and Diu
2020-08-15	dd	0	0	0	Daman and Diu
2020-08-16	dd	0	0	0	Daman and Diu
2020-08-17	dd	0	0	0	Daman and Diu
2020-08-18	dd	0	0	0	Daman and Diu
2020-08-19	dd	0	0	0	Daman and Diu
2020-08-20	dd	0	0	0	Daman and Diu
2020-08-21	dd	0	0	0	Daman and Diu
2020-08-22	dd	0	0	0	Daman and Diu
2020-08-23	dd	0	0	0	Daman and Diu
2020-08-24	dd	0	0	0	Daman and Diu
2020-08-25	dd	0	0	0	Daman and Diu
2020-08-26	dd	0	0	0	Daman and Diu
2020-08-27	dd	0	0	0	Daman and Diu
2020-08-28	dd	0	0	0	Daman and Diu
2020-08-29	dd	0	0	0	Daman and Diu
2020-08-30	dd	0	0	0	Daman and Diu
2020-08-31	dd	0	0	0	Daman and Diu
2020-09-01	dd	0	0	0	Daman and Diu
2020-09-02	dd	0	0	0	Daman and Diu
2020-09-03	dd	0	0	0	Daman and Diu
2020-09-04	dd	0	0	0	Daman and Diu
2020-09-05	dd	0	0	0	Daman and Diu
2020-09-06	dd	0	0	0	Daman and Diu
2020-09-07	dd	0	0	0	Daman and Diu
2020-09-08	dd	0	0	0	Daman and Diu
2020-09-09	dd	0	0	0	Daman and Diu
2020-09-10	dd	0	0	0	Daman and Diu
2020-09-11	dd	0	0	0	Daman and Diu
2020-09-12	dd	0	0	0	Daman and Diu
2020-09-13	dd	0	0	0	Daman and Diu
2020-09-14	dd	0	0	0	Daman and Diu
2020-09-15	dd	0	0	0	Daman and Diu
2020-09-16	dd	0	0	0	Daman and Diu
2020-09-17	dd	0	0	0	Daman and Diu
2020-09-18	dd	0	0	0	Daman and Diu
2020-09-19	dd	0	0	0	Daman and Diu
2020-09-20	dd	0	0	0	Daman and Diu
2020-09-21	dd	0	0	0	Daman and Diu
2020-09-22	dd	0	0	0	Daman and Diu
2020-09-23	dd	0	0	0	Daman and Diu
2020-09-24	dd	0	0	0	Daman and Diu
2020-09-25	dd	0	0	0	Daman and Diu
2020-09-26	dd	0	0	0	Daman and Diu
2020-09-27	dd	0	0	0	Daman and Diu
2020-09-28	dd	0	0	0	Daman and Diu
2020-09-29	dd	0	0	0	Daman and Diu
2020-09-30	dd	0	0	0	Daman and Diu
2020-10-01	dd	0	0	0	Daman and Diu
2020-10-02	dd	0	0	0	Daman and Diu
2020-10-03	dd	0	0	0	Daman and Diu
2020-10-04	dd	0	0	0	Daman and Diu
2020-10-05	dd	0	0	0	Daman and Diu
2020-10-06	dd	0	0	0	Daman and Diu
2020-10-07	dd	0	0	0	Daman and Diu
2020-10-08	dd	0	0	0	Daman and Diu
2020-10-09	dd	0	0	0	Daman and Diu
2020-10-10	dd	0	0	0	Daman and Diu
2020-10-11	dd	0	0	0	Daman and Diu
2020-10-12	dd	0	0	0	Daman and Diu
2020-10-13	dd	0	0	0	Daman and Diu
2020-10-14	dd	0	0	0	Daman and Diu
2020-10-15	dd	0	0	0	Daman and Diu
2020-10-16	dd	0	0	0	Daman and Diu
2020-10-17	dd	0	0	0	Daman and Diu
2020-10-18	dd	0	0	0	Daman and Diu
2020-10-19	dd	0	0	0	Daman and Diu
2020-10-20	dd	0	0	0	Daman and Diu
2020-10-21	dd	0	0	0	Daman and Diu
2020-10-22	dd	0	0	0	Daman and Diu
2020-10-23	dd	0	0	0	Daman and Diu
2020-10-24	dd	0	0	0	Daman and Diu
2020-10-25	dd	0	0	0	Daman and Diu
2020-10-26	dd	0	0	0	Daman and Diu
2020-10-27	dd	0	0	0	Daman and Diu
2020-10-28	dd	0	0	0	Daman and Diu
2020-10-29	dd	0	0	0	Daman and Diu
2020-10-30	dd	0	0	0	Daman and Diu
2020-10-31	dd	0	0	0	Daman and Diu
2020-11-01	dd	0	0	0	Daman and Diu
2020-11-02	dd	0	0	0	Daman and Diu
2020-11-03	dd	0	0	0	Daman and Diu
2020-11-04	dd	0	0	0	Daman and Diu
2020-11-05	dd	0	0	0	Daman and Diu
2020-11-06	dd	0	0	0	Daman and Diu
2020-11-07	dd	0	0	0	Daman and Diu
2020-11-08	dd	0	0	0	Daman and Diu
2020-11-09	dd	0	0	0	Daman and Diu
2020-11-10	dd	0	0	0	Daman and Diu
2020-11-11	dd	0	0	0	Daman and Diu
2020-11-12	dd	0	0	0	Daman and Diu
2020-11-13	dd	0	0	0	Daman and Diu
2020-11-14	dd	0	0	0	Daman and Diu
2020-11-15	dd	0	0	0	Daman and Diu
2020-11-16	dd	0	0	0	Daman and Diu
2020-11-17	dd	0	0	0	Daman and Diu
2020-11-18	dd	0	0	0	Daman and Diu
2020-11-19	dd	0	0	0	Daman and Diu
2020-11-20	dd	0	0	0	Daman and Diu
2020-11-21	dd	0	0	0	Daman and Diu
2020-11-22	dd	0	0	0	Daman and Diu
2020-11-23	dd	0	0	0	Daman and Diu
2020-11-24	dd	0	0	0	Daman and Diu
2020-11-25	dd	0	0	0	Daman and Diu
2020-11-26	dd	0	0	0	Daman and Diu
2020-11-27	dd	0	0	0	Daman and Diu
2020-11-28	dd	0	0	0	Daman and Diu
2020-11-29	dd	0	0	0	Daman and Diu
2020-11-30	dd	0	0	0	Daman and Diu
2020-12-01	dd	0	0	0	Daman and Diu
2020-12-02	dd	0	0	0	Daman and Diu
2020-12-03	dd	0	0	0	Daman and Diu
2020-12-04	dd	0	0	0	Daman and Diu
2020-12-05	dd	0	0	0	Daman and Diu
2020-12-06	dd	0	0	0	Daman and Diu
2020-12-07	dd	0	0	0	Daman and Diu
2020-12-08	dd	0	0	0	Daman and Diu
2020-12-09	dd	0	0	0	Daman and Diu
2020-12-10	dd	0	0	0	Daman and Diu
2020-12-11	dd	0	0	0	Daman and Diu
2020-12-12	dd	0	0	0	Daman and Diu
2020-12-13	dd	0	0	0	Daman and Diu
2020-12-14	dd	0	0	0	Daman and Diu
2020-12-15	dd	0	0	0	Daman and Diu
2020-12-16	dd	0	0	0	Daman and Diu
2020-12-17	dd	0	0	0	Daman and Diu
2020-12-18	dd	0	0	0	Daman and Diu
2020-12-19	dd	0	0	0	Daman and Diu
2020-12-20	dd	0	0	0	Daman and Diu
2020-12-21	dd	0	0	0	Daman and Diu
2020-12-22	dd	0	0	0	Daman and Diu
2020-12-23	dd	0	0	0	Daman and Diu
2020-12-24	dd	0	0	0	Daman and Diu
2020-12-25	dd	0	0	0	Daman and Diu
2020-12-26	dd	0	0	0	Daman and Diu
2020-12-27	dd	0	0	0	Daman and Diu
2020-12-28	dd	0	0	0	Daman and Diu
2020-12-29	dd	0	0	0	Daman and Diu
2020-12-30	dd	0	0	0	Daman and Diu
2020-12-31	dd	0	0	0	Daman and Diu
2021-01-01	dd	0	0	0	Daman and Diu
2021-01-02	dd	0	0	0	Daman and Diu
2021-01-03	dd	0	0	0	Daman and Diu
2021-01-04	dd	0	0	0	Daman and Diu
2021-01-05	dd	0	0	0	Daman and Diu
2021-01-06	dd	0	0	0	Daman and Diu
2021-01-07	dd	0	0	0	Daman and Diu
2021-01-08	dd	0	0	0	Daman and Diu
2021-01-09	dd	0	0	0	Daman and Diu
2021-01-10	dd	0	0	0	Daman and Diu
2021-01-11	dd	0	0	0	Daman and Diu
2021-01-12	dd	0	0	0	Daman and Diu
2021-01-13	dd	0	0	0	Daman and Diu
2021-01-14	dd	0	0	0	Daman and Diu
2021-01-15	dd	0	0	0	Daman and Diu
2021-01-16	dd	0	0	0	Daman and Diu
2021-01-17	dd	0	0	0	Daman and Diu
2021-01-18	dd	0	0	0	Daman and Diu
2021-01-19	dd	0	0	0	Daman and Diu
2021-01-20	dd	0	0	0	Daman and Diu
2021-01-21	dd	0	0	0	Daman and Diu
2021-01-22	dd	0	0	0	Daman and Diu
2021-01-23	dd	0	0	0	Daman and Diu
2021-01-24	dd	0	0	0	Daman and Diu
2021-01-25	dd	0	0	0	Daman and Diu
2021-01-26	dd	0	0	0	Daman and Diu
2021-01-27	dd	0	0	0	Daman and Diu
2021-01-28	dd	0	0	0	Daman and Diu
2021-01-29	dd	0	0	0	Daman and Diu
2021-01-30	dd	0	0	0	Daman and Diu
2021-01-31	dd	0	0	0	Daman and Diu
2021-02-01	dd	0	0	0	Daman and Diu
2021-02-02	dd	0	0	0	Daman and Diu
2021-02-03	dd	0	0	0	Daman and Diu
2021-02-04	dd	0	0	0	Daman and Diu
2021-02-05	dd	0	0	0	Daman and Diu
2021-02-06	dd	0	0	0	Daman and Diu
2021-02-07	dd	0	0	0	Daman and Diu
2021-02-08	dd	0	0	0	Daman and Diu
2021-02-09	dd	0	0	0	Daman and Diu
2021-02-10	dd	0	0	0	Daman and Diu
2021-02-11	dd	0	0	0	Daman and Diu
2021-02-12	dd	0	0	0	Daman and Diu
2021-02-13	dd	0	0	0	Daman and Diu
2021-02-14	dd	0	0	0	Daman and Diu
2021-02-15	dd	0	0	0	Daman and Diu
2021-02-16	dd	0	0	0	Daman and Diu
2021-02-17	dd	0	0	0	Daman and Diu
2021-02-18	dd	0	0	0	Daman and Diu
2021-02-19	dd	0	0	0	Daman and Diu
2021-02-20	dd	0	0	0	Daman and Diu
2021-02-21	dd	0	0	0	Daman and Diu
2021-02-22	dd	0	0	0	Daman and Diu
2021-02-23	dd	0	0	0	Daman and Diu
2021-02-24	dd	0	0	0	Daman and Diu
2021-02-25	dd	0	0	0	Daman and Diu
2021-02-26	dd	0	0	0	Daman and Diu
2021-02-27	dd	0	0	0	Daman and Diu
2021-02-28	dd	0	0	0	Daman and Diu
2021-03-01	dd	0	0	0	Daman and Diu
2021-03-02	dd	0	0	0	Daman and Diu
2021-03-03	dd	0	0	0	Daman and Diu
2021-03-04	dd	0	0	0	Daman and Diu
2021-03-05	dd	0	0	0	Daman and Diu
2021-03-06	dd	0	0	0	Daman and Diu
2021-03-07	dd	0	0	0	Daman and Diu
2021-03-08	dd	0	0	0	Daman and Diu
2021-03-09	dd	0	0	0	Daman and Diu
2021-03-10	dd	0	0	0	Daman and Diu
2021-03-11	dd	0	0	0	Daman and Diu
2021-03-12	dd	0	0	0	Daman and Diu
2021-03-13	dd	0	0	0	Daman and Diu
2021-03-14	dd	0	0	0	Daman and Diu
2021-03-15	dd	0	0	0	Daman and Diu
2021-03-16	dd	0	0	0	Daman and Diu
2021-03-17	dd	0	0	0	Daman and Diu
2021-03-18	dd	0	0	0	Daman and Diu
2021-03-19	dd	0	0	0	Daman and Diu
2021-03-20	dd	0	0	0	Daman and Diu
2021-03-21	dd	0	0	0	Daman and Diu
2021-03-22	dd	0	0	0	Daman and Diu
2021-03-23	dd	0	0	0	Daman and Diu
2021-03-24	dd	0	0	0	Daman and Diu
2021-03-25	dd	0	0	0	Daman and Diu
2021-03-26	dd	0	0	0	Daman and Diu
2021-03-27	dd	0	0	0	Daman and Diu
2021-03-28	dd	0	0	0	Daman and Diu
2021-03-29	dd	0	0	0	Daman and Diu
2021-03-30	dd	0	0	0	Daman and Diu
2021-03-31	dd	0	0	0	Daman and Diu
2021-04-01	dd	0	0	0	Daman and Diu
2021-04-02	dd	0	0	0	Daman and Diu
2021-04-03	dd	0	0	0	Daman and Diu
2021-04-04	dd	0	0	0	Daman and Diu
2021-04-05	dd	0	0	0	Daman and Diu
2021-04-06	dd	0	0	0	Daman and Diu
2021-04-07	dd	0	0	0	Daman and Diu
2021-04-08	dd	0	0	0	Daman and Diu
2021-04-09	dd	0	0	0	Daman and Diu
2021-04-10	dd	0	0	0	Daman and Diu
2021-04-11	dd	0	0	0	Daman and Diu
2021-04-12	dd	0	0	0	Daman and Diu
2021-04-13	dd	0	0	0	Daman and Diu
2021-04-14	dd	0	0	0	Daman and Diu
2021-04-15	dd	0	0	0	Daman and Diu
2021-04-16	dd	0	0	0	Daman and Diu
2021-04-17	dd	0	0	0	Daman and Diu
2021-04-18	dd	0	0	0	Daman and Diu
2021-04-19	dd	0	0	0	Daman and Diu
2021-04-20	dd	0	0	0	Daman and Diu
2021-04-21	dd	0	0	0	Daman and Diu
2021-04-22	dd	0	0	0	Daman and Diu
2021-04-23	dd	0	0	0	Daman and Diu
2021-04-24	dd	0	0	0	Daman and Diu
2021-04-25	dd	0	0	0	Daman and Diu
2021-04-26	dd	0	0	0	Daman and Diu
2021-04-27	dd	0	0	0	Daman and Diu
2020-03-15	dl	7	2	1	Delhi
2020-03-16	dl	7	2	1	Delhi
2020-03-17	dl	8	2	1	Delhi
2020-03-18	dl	10	2	1	Delhi
2020-03-19	dl	14	3	1	Delhi
2020-03-20	dl	20	5	1	Delhi
2020-03-21	dl	27	5	1	Delhi
2020-03-22	dl	27	5	1	Delhi
2020-03-23	dl	30	5	1	Delhi
2020-03-24	dl	30	6	1	Delhi
2020-03-25	dl	35	6	1	Delhi
2020-03-26	dl	36	6	1	Delhi
2020-03-27	dl	40	6	1	Delhi
2020-03-28	dl	49	6	1	Delhi
2020-03-29	dl	72	6	2	Delhi
2020-03-30	dl	97	6	2	Delhi
2020-03-31	dl	120	6	2	Delhi
2020-04-01	dl	152	6	2	Delhi
2020-04-02	dl	293	8	4	Delhi
2020-04-03	dl	386	8	6	Delhi
2020-04-04	dl	445	16	6	Delhi
2020-04-05	dl	503	16	7	Delhi
2020-04-06	dl	525	16	7	Delhi
2020-04-07	dl	576	20	9	Delhi
2020-04-08	dl	669	21	9	Delhi
2020-04-09	dl	720	25	12	Delhi
2020-04-10	dl	903	27	14	Delhi
2020-04-11	dl	1069	27	19	Delhi
2020-04-12	dl	1154	28	24	Delhi
2020-04-13	dl	1510	31	28	Delhi
2020-04-14	dl	1561	31	30	Delhi
2020-04-15	dl	1578	41	32	Delhi
2020-04-16	dl	1640	52	38	Delhi
2020-04-17	dl	1707	72	42	Delhi
2020-04-18	dl	1893	207	43	Delhi
2020-04-19	dl	2003	290	45	Delhi
2020-04-20	dl	2081	431	47	Delhi
2020-04-21	dl	2156	611	47	Delhi
2020-04-22	dl	2248	724	48	Delhi
2020-04-23	dl	2376	808	50	Delhi
2020-04-24	dl	2514	857	53	Delhi
2020-04-25	dl	2625	869	54	Delhi
2020-04-26	dl	2918	877	54	Delhi
2020-04-27	dl	3108	877	54	Delhi
2020-04-28	dl	3314	1078	54	Delhi
2020-04-29	dl	3439	1092	56	Delhi
2020-04-30	dl	3515	1094	59	Delhi
2020-05-01	dl	3738	1167	61	Delhi
2020-05-02	dl	4122	1256	64	Delhi
2020-05-03	dl	4549	1362	64	Delhi
2020-05-04	dl	4898	1431	64	Delhi
2020-05-05	dl	5104	1468	64	Delhi
2020-05-06	dl	5532	1542	65	Delhi
2020-05-07	dl	5980	1931	66	Delhi
2020-05-08	dl	6318	2020	68	Delhi
2020-05-09	dl	6542	2020	68	Delhi
2020-05-10	dl	6923	2069	73	Delhi
2020-05-11	dl	7233	2129	73	Delhi
2020-05-12	dl	7639	2512	86	Delhi
2020-05-13	dl	7998	2858	106	Delhi
2020-05-14	dl	8470	3045	115	Delhi
2020-05-15	dl	8895	3518	123	Delhi
2020-05-16	dl	9333	3926	129	Delhi
2020-05-17	dl	9755	4202	148	Delhi
2020-05-18	dl	10054	4485	160	Delhi
2020-05-19	dl	10554	4750	166	Delhi
2020-05-20	dl	11088	5192	176	Delhi
2020-05-21	dl	11659	5567	194	Delhi
2020-05-22	dl	12319	5897	208	Delhi
2020-05-23	dl	12910	6267	231	Delhi
2020-05-24	dl	13418	6540	261	Delhi
2020-05-25	dl	14053	6771	276	Delhi
2020-05-26	dl	14465	6954	288	Delhi
2020-05-27	dl	15257	7264	303	Delhi
2020-05-28	dl	16281	7495	316	Delhi
2020-05-29	dl	17386	7846	398	Delhi
2020-05-30	dl	18549	8075	416	Delhi
2020-05-31	dl	19844	8478	473	Delhi
2020-06-01	dl	20834	8746	523	Delhi
2020-06-02	dl	22132	9243	556	Delhi
2020-06-03	dl	23645	9542	615	Delhi
2020-06-04	dl	25004	9898	659	Delhi
2020-06-05	dl	26334	10315	708	Delhi
2020-06-06	dl	27654	10664	761	Delhi
2020-06-07	dl	28936	10999	812	Delhi
2020-06-08	dl	29943	11357	874	Delhi
2020-06-09	dl	31309	11861	905	Delhi
2020-06-10	dl	32810	12245	984	Delhi
2020-06-11	dl	34687	12731	1085	Delhi
2020-06-12	dl	36824	13398	1214	Delhi
2020-06-13	dl	38958	14945	1271	Delhi
2020-06-14	dl	41182	15823	1327	Delhi
2020-06-15	dl	42829	16427	1400	Delhi
2020-06-16	dl	44688	16500	1837	Delhi
2020-06-17	dl	47102	17457	1904	Delhi
2020-06-18	dl	49979	21341	1969	Delhi
2020-06-19	dl	53116	23569	2035	Delhi
2020-06-20	dl	56746	31294	2112	Delhi
2020-06-21	dl	59746	33013	2175	Delhi
2020-06-22	dl	62655	36602	2233	Delhi
2020-06-23	dl	66602	39313	2301	Delhi
2020-06-24	dl	70390	41437	2365	Delhi
2020-06-25	dl	73780	44765	2429	Delhi
2020-06-26	dl	77240	47091	2492	Delhi
2020-06-27	dl	80188	49301	2558	Delhi
2020-06-28	dl	83077	52607	2623	Delhi
2020-06-29	dl	85161	56235	2680	Delhi
2020-06-30	dl	87360	58348	2742	Delhi
2020-07-01	dl	89802	59992	2803	Delhi
2020-07-02	dl	92175	63007	2864	Delhi
2020-07-03	dl	94695	65624	2923	Delhi
2020-07-04	dl	97200	68256	3004	Delhi
2020-07-05	dl	99444	71339	3067	Delhi
2020-07-06	dl	100823	72088	3115	Delhi
2020-07-07	dl	102831	74217	3165	Delhi
2020-07-08	dl	104864	78199	3213	Delhi
2020-07-09	dl	107051	82226	3258	Delhi
2020-07-10	dl	109140	84694	3300	Delhi
2020-07-11	dl	110921	87692	3334	Delhi
2020-07-12	dl	112494	89968	3371	Delhi
2020-07-13	dl	113740	91312	3411	Delhi
2020-07-14	dl	115346	93236	3446	Delhi
2020-07-15	dl	116993	95699	3487	Delhi
2020-07-16	dl	118645	97693	3545	Delhi
2020-07-17	dl	120107	99301	3571	Delhi
2020-07-18	dl	121582	101274	3597	Delhi
2020-07-19	dl	122793	103134	3628	Delhi
2020-07-20	dl	123747	104918	3663	Delhi
2020-07-21	dl	125096	106118	3690	Delhi
2020-07-22	dl	126323	107650	3719	Delhi
2020-07-23	dl	127364	109065	3745	Delhi
2020-07-24	dl	128389	110931	3777	Delhi
2020-07-25	dl	129531	113068	3806	Delhi
2020-07-26	dl	130606	114875	3827	Delhi
2020-07-27	dl	131219	116372	3853	Delhi
2020-07-28	dl	132275	117507	3881	Delhi
2020-07-29	dl	133310	118633	3907	Delhi
2020-07-30	dl	134403	119724	3936	Delhi
2020-07-31	dl	135598	120930	3963	Delhi
2020-08-01	dl	136716	122131	3989	Delhi
2020-08-02	dl	137677	123317	4004	Delhi
2020-08-03	dl	138482	124254	4021	Delhi
2020-08-04	dl	139156	125226	4033	Delhi
2020-08-05	dl	140232	126116	4044	Delhi
2020-08-06	dl	141531	127124	4059	Delhi
2020-08-07	dl	142723	128232	4082	Delhi
