Country,Date,Incident_Cases,Cases_fmt,text,loess_cases,Day
Brazil,2021-12-04,7407,"7,407","Brazil<br>2021-12-04: 7,407 incident cases<br>",8922.96644441348,632
Canada,2021-12-04,2623,"2,623","Canada<br>2021-12-04: 2,623 incident cases<br>",3215.42460320152,637
China,2021-12-04,78,78,China<br>2021-12-04: 78 incident cases<br>,104.0570076103,683
France,2021-12-04,51464,"51,464","France<br>2021-12-04: 51,464 incident cases<br>",45741.6154451922,645
Germany,2021-12-04,0,0,Germany<br>2021-12-04: 0 incident cases<br>,58307.3407451711,644
Iran,2021-12-04,2157,"2,157","Iran<br>2021-12-04: 2,157 incident cases<br>",3402.86673985158,648
Italy,2021-12-04,16627,"16,627","Italy<br>2021-12-04: 16,627 incident cases<br>",14744.5230929257,651
Netherlands,2021-12-04,23115,"23,115","Netherlands<br>2021-12-04: 23,115 incident cases<br>",20999.4997087664,640
Pakistan,2021-12-04,372,372,Pakistan<br>2021-12-04: 372 incident cases<br>,359.936786122093,630
Russia,2021-12-04,32374,"32,374","Russia<br>2021-12-04: 32,374 incident cases<br>",31909.9150971332,628
South Korea,2021-12-04,5127,"5,127","South Korea<br>2021-12-04: 5,127 incident cases<br>",5370.94384567832,654
Switzerland,2021-12-04,0,0,Switzerland<br>2021-12-04: 0 incident cases<br>,9290.60784106633,640
Turkey,2021-12-04,20374,"20,374","Turkey<br>2021-12-04: 20,374 incident cases<br>",21272.4293873686,626
US,2021-12-04,67917,"67,917","US<br>2021-12-04: 67,917 incident cases<br>",124725.284336947,641
United Kingdom,2021-12-04,41818,"41,818","United Kingdom<br>2021-12-04: 41,818 incident cases<br>",46870.7646588253,643
Bangladesh,2021-12-05,373,373,Bangladesh<br>2021-12-05: 373 incident cases<br>,246.148237073424,609
Belgium,2021-12-05,0,0,Belgium<br>2021-12-05: 0 incident cases<br>,16203.3417133711,640
Brazil,2021-12-05,4693,"4,693","Brazil<br>2021-12-05: 4,693 incident cases<br>",8601.86813064179,633
Canada,2021-12-05,2310,"2,310","Canada<br>2021-12-05: 2,310 incident cases<br>",3284.33078239317,638
China,2021-12-05,89,89,China<br>2021-12-05: 89 incident cases<br>,106.624827823089,684
France,2021-12-05,42153,"42,153","France<br>2021-12-05: 42,153 incident cases<br>",46642.3558959087,646
Germany,2021-12-05,0,0,Germany<br>2021-12-05: 0 incident cases<br>,56964.6331646401,645
Iran,2021-12-05,3109,"3,109","Iran<br>2021-12-05: 3,109 incident cases<br>",3301.33810382337,649
Italy,2021-12-05,15010,"15,010","Italy<br>2021-12-05: 15,010 incident cases<br>",15077.7060407608,652
Netherlands,2021-12-05,21012,"21,012","Netherlands<br>2021-12-05: 21,012 incident cases<br>",20604.4937166866,641
Pakistan,2021-12-05,336,336,Pakistan<br>2021-12-05: 336 incident cases<br>,354.896541632233,631
Russia,2021-12-05,32013,"32,013","Russia<br>2021-12-05: 32,013 incident cases<br>",31631.4615853444,629
South Korea,2021-12-05,4324,"4,324","South Korea<br>2021-12-05: 4,324 incident cases<br>",5600.43132370872,655
Switzerland,2021-12-05,0,0,Switzerland<br>2021-12-05: 0 incident cases<br>,9520.74955480943,641
Turkey,2021-12-05,19357,"19,357","Turkey<br>2021-12-05: 19,357 incident cases<br>",20874.3728787005,627
US,2021-12-05,56457,"56,457","US<br>2021-12-05: 56,457 incident cases<br>",127069.382272219,642
United Kingdom,2021-12-05,43628,"43,628","United Kingdom<br>2021-12-05: 43,628 incident cases<br>",47684.500666829,644
Bangladesh,2021-12-06,277,277,Bangladesh<br>2021-12-06: 277 incident cases<br>,251.561008785907,610
Belgium,2021-12-06,41439,"41,439","Belgium<br>2021-12-06: 41,439 incident cases<br>",15621.4723231441,641
Brazil,2021-12-06,6017,"6,017","Brazil<br>2021-12-06: 6,017 incident cases<br>",8131.41630260128,634
Canada,2021-12-06,4687,"4,687","Canada<br>2021-12-06: 4,687 incident cases<br>",3381.62501235467,639
China,2021-12-06,139,139,China<br>2021-12-06: 139 incident cases<br>,106.55757040144,685
France,2021-12-06,11635,"11,635","France<br>2021-12-06: 11,635 incident cases<br>",47069.9953206809,647
Germany,2021-12-06,134401,"134,401","Germany<br>2021-12-06: 134,401 incident cases<br>",54686.0657517786,646
Iran,2021-12-06,3356,"3,356","Iran<br>2021-12-06: 3,356 incident cases<br>",3196.81402782849,650
Italy,2021-12-06,9494,"9,494","Italy<br>2021-12-06: 9,494 incident cases<br>",15463.0906804503,653
Netherlands,2021-12-06,17940,"17,940","Netherlands<br>2021-12-06: 17,940 incident cases<br>",19972.9736914537,642
Pakistan,2021-12-06,232,232,Pakistan<br>2021-12-06: 232 incident cases<br>,346.029407634925,632
Russia,2021-12-06,31569,"31,569","Russia<br>2021-12-06: 31,569 incident cases<br>",31344.0079814793,630
South Korea,2021-12-06,4952,"4,952","South Korea<br>2021-12-06: 4,952 incident cases<br>",5836.89707833747,656
Switzerland,2021-12-06,23895,"23,895","Switzerland<br>2021-12-06: 23,895 incident cases<br>",9586.34445892144,642
Turkey,2021-12-06,20033,"20,033","Turkey<br>2021-12-06: 20,033 incident cases<br>",20499.8510516901,628
US,2021-12-06,175071,"175,071","US<br>2021-12-06: 175,071 incident cases<br>",125849.457160922,643
United Kingdom,2021-12-06,51336,"51,336","United Kingdom<br>2021-12-06: 51,336 incident cases<br>",48048.5129225967,645
Bangladesh,2021-12-07,291,291,Bangladesh<br>2021-12-07: 291 incident cases<br>,259.555949685337,611
Belgium,2021-12-07,10878,"10,878","Belgium<br>2021-12-07: 10,878 incident cases<br>",15011.4920616294,642
Brazil,2021-12-07,10136,"10,136","Brazil<br>2021-12-07: 10,136 incident cases<br>",7599.08374234782,635
Canada,2021-12-07,3255,"3,255","Canada<br>2021-12-07: 3,255 incident cases<br>",3544.82500426842,640
China,2021-12-07,84,84,China<br>2021-12-07: 84 incident cases<br>,104.12335508083,686
France,2021-12-07,59054,"59,054","France<br>2021-12-07: 59,054 incident cases<br>",47359.5015408311,648
Germany,2021-12-07,36059,"36,059","Germany<br>2021-12-07: 36,059 incident cases<br>",52274.1036794947,647
Iran,2021-12-07,3514,"3,514","Iran<br>2021-12-07: 3,514 incident cases<br>",3092.20261977028,651
Italy,2021-12-07,15742,"15,742","Italy<br>2021-12-07: 15,742 incident cases<br>",15797.9890116812,654
Netherlands,2021-12-07,18132,"18,132","Netherlands<br>2021-12-07: 18,132 incident cases<br>",19145.7387490922,643
Pakistan,2021-12-07,310,310,Pakistan<br>2021-12-07: 310 incident cases<br>,332.605373711808,633
Russia,2021-12-07,30546,"30,546","Russia<br>2021-12-07: 30,546 incident cases<br>",31023.4264154383,631
South Korea,2021-12-07,7174,"7,174","South Korea<br>2021-12-07: 7,174 incident cases<br>",6062.09026059741,657
Switzerland,2021-12-07,9975,"9,975","Switzerland<br>2021-12-07: 9,975 incident cases<br>",9595.43368699028,643
Turkey,2021-12-07,22687,"22,687","Turkey<br>2021-12-07: 22,687 incident cases<br>",20184.2424256745,629
US,2021-12-07,112321,"112,321","US<br>2021-12-07: 112,321 incident cases<br>",121889.390235407,644
United Kingdom,2021-12-07,45373,"45,373","United Kingdom<br>2021-12-07: 45,373 incident cases<br>",47974.0958952786,646
Bangladesh,2021-12-08,277,277,Bangladesh<br>2021-12-08: 277 incident cases<br>,270.83186646214,612
Belgium,2021-12-08,18714,"18,714","Belgium<br>2021-12-08: 18,714 incident cases<br>",14384.7034853869,643
Brazil,2021-12-08,10132,"10,132","Brazil<br>2021-12-08: 10,132 incident cases<br>",7092.34323193727,636
Canada,2021-12-08,3937,"3,937","Canada<br>2021-12-08: 3,937 incident cases<br>",3728.51667936328,641
China,2021-12-08,101,101,China<br>2021-12-08: 101 incident cases<br>,100.742465655545,687
France,2021-12-08,61358,"61,358","France<br>2021-12-08: 61,358 incident cases<br>",47845.842377682,649
Germany,2021-12-08,69601,"69,601","Germany<br>2021-12-08: 69,601 incident cases<br>",50531.2121206967,648
Iran,2021-12-08,3309,"3,309","Iran<br>2021-12-08: 3,309 incident cases<br>",2992.47846436088,652
Italy,2021-12-08,17946,"17,946","Italy<br>2021-12-08: 17,946 incident cases<br>",16059.9207126882,655
Netherlands,2021-12-08,19803,"19,803","Netherlands<br>2021-12-08: 19,803 incident cases<br>",18287.7992647403,644
Pakistan,2021-12-08,350,350,Pakistan<br>2021-12-08: 350 incident cases<br>,318.761019120355,634
Russia,2021-12-08,30228,"30,228","Russia<br>2021-12-08: 30,228 incident cases<br>",30658.8018648259,632
South Korea,2021-12-08,7100,"7,100","South Korea<br>2021-12-08: 7,100 incident cases<br>",6257.76002152139,658
Switzerland,2021-12-08,12425,"12,425","Switzerland<br>2021-12-08: 12,425 incident cases<br>",9585.32234699609,644
Turkey,2021-12-08,20874,"20,874","Turkey<br>2021-12-08: 20,874 incident cases<br>",19967.6185567352,630
US,2021-12-08,149410,"149,410","US<br>2021-12-08: 149,410 incident cases<br>",117843.467749132,645
United Kingdom,2021-12-08,51053,"51,053","United Kingdom<br>2021-12-08: 51,053 incident cases<br>",48213.6118198904,647
Bangladesh,2021-12-09,262,262,Bangladesh<br>2021-12-09: 262 incident cases<br>,281.199062748539,613
Belgium,2021-12-09,16029,"16,029","Belgium<br>2021-12-09: 16,029 incident cases<br>",13754.9326383487,644
Brazil,2021-12-09,8753,"8,753","Brazil<br>2021-12-09: 8,753 incident cases<br>",6559.99882847041,637
Canada,2021-12-09,4516,"4,516","Canada<br>2021-12-09: 4,516 incident cases<br>",3906.55731309698,642
China,2021-12-09,102,102,China<br>2021-12-09: 102 incident cases<br>,97.8351859198698,688
France,2021-12-09,56886,"56,886","France<br>2021-12-09: 56,886 incident cases<br>",48613.8115196377,650
Germany,2021-12-09,70611,"70,611","Germany<br>2021-12-09: 70,611 incident cases<br>",49797.7600739784,649
Iran,2021-12-09,3228,"3,228","Iran<br>2021-12-09: 3,228 incident cases<br>",2896.95446731175,653
Italy,2021-12-09,12516,"12,516","Italy<br>2021-12-09: 12,516 incident cases<br>",16397.0123218761,656
Netherlands,2021-12-09,17563,"17,563","Netherlands<br>2021-12-09: 17,563 incident cases<br>",17564.1656135358,645
Pakistan,2021-12-09,313,313,Pakistan<br>2021-12-09: 313 incident cases<br>,308.632923118041,635
Russia,2021-12-09,29701,"29,701","Russia<br>2021-12-09: 29,701 incident cases<br>",30281.7665103966,633
South Korea,2021-12-09,7022,"7,022","South Korea<br>2021-12-09: 7,022 incident cases<br>",6450.95804413636,659
Switzerland,2021-12-09,10861,"10,861","Switzerland<br>2021-12-09: 10,861 incident cases<br>",9593.31554691903,645
Turkey,2021-12-09,19696,"19,696","Turkey<br>2021-12-09: 19,696 incident cases<br>",19828.9801197531,631
US,2021-12-09,123774,"123,774","US<br>2021-12-09: 123,774 incident cases<br>",116365.975955554,646
United Kingdom,2021-12-09,50483,"50,483","United Kingdom<br>2021-12-09: 50,483 incident cases<br>",49519.4229314481,648
Bangladesh,2021-12-10,269,269,Bangladesh<br>2021-12-10: 269 incident cases<br>,286.467842176756,614
Belgium,2021-12-10,15245,"15,245","Belgium<br>2021-12-10: 15,245 incident cases<br>",13136.0055644468,645
Brazil,2021-12-10,7065,"7,065","Brazil<br>2021-12-10: 7,065 incident cases<br>",5951.02978969688,638
Canada,2021-12-10,3085,"3,085","Canada<br>2021-12-10: 3,085 incident cases<br>",4145.37164799518,643
China,2021-12-10,124,124,China<br>2021-12-10: 124 incident cases<br>,96.8217996680915,689
France,2021-12-10,55165,"55,165","France<br>2021-12-10: 55,165 incident cases<br>",49459.4259485312,651
Germany,2021-12-10,61288,"61,288","Germany<br>2021-12-10: 61,288 incident cases<br>",49528.2689179402,650
Iran,2021-12-10,2971,"2,971","Iran<br>2021-12-10: 2,971 incident cases<br>",2804.94353433434,654
Italy,2021-12-10,20490,"20,490","Italy<br>2021-12-10: 20,490 incident cases<br>",16957.3903776497,657
Netherlands,2021-12-10,17764,"17,764","Netherlands<br>2021-12-10: 17,764 incident cases<br>",16934.7456939868,646
Pakistan,2021-12-10,395,395,Pakistan<br>2021-12-10: 395 incident cases<br>,302.330039404982,636
Russia,2021-12-10,30383,"30,383","Russia<br>2021-12-10: 30,383 incident cases<br>",29923.9525329047,634
South Korea,2021-12-10,6977,"6,977","South Korea<br>2021-12-10: 6,977 incident cases<br>",6655.05320087339,660
Switzerland,2021-12-10,10134,"10,134","Switzerland<br>2021-12-10: 10,134 incident cases<br>",9553.6862260623,646
Turkey,2021-12-10,18561,"18,561","Turkey<br>2021-12-10: 18,561 incident cases<br>",19712.0993122638,632
US,2021-12-10,157502,"157,502","US<br>2021-12-10: 157,502 incident cases<br>",116650.983167235,647
United Kingdom,2021-12-10,58603,"58,603","United Kingdom<br>2021-12-10: 58,603 incident cases<br>",52092.2850896039,649
Bangladesh,2021-12-11,177,177,Bangladesh<br>2021-12-11: 177 incident cases<br>,283.601943086942,615
Belgium,2021-12-11,0,0,Belgium<br>2021-12-11: 0 incident cases<br>,12379.4936906683,646
Brazil,2021-12-11,2684,"2,684","Brazil<br>2021-12-11: 2,684 incident cases<br>",5353.17169864578,639
Canada,2021-12-11,5743,"5,743","Canada<br>2021-12-11: 5,743 incident cases<br>",4511.38442658357,644
China,2021-12-11,78,78,China<br>2021-12-11: 78 incident cases<br>,97.4369419359851,690
France,2021-12-11,53919,"53,919","France<br>2021-12-11: 53,919 incident cases<br>",50284.4884258287,652
Germany,2021-12-11,0,0,Germany<br>2021-12-11: 0 incident cases<br>,49196.4323955002,651
Iran,2021-12-11,1681,"1,681","Iran<br>2021-12-11: 1,681 incident cases<br>",2707.47365885912,655
Italy,2021-12-11,21035,"21,035","Italy<br>2021-12-11: 21,035 incident cases<br>",17724.6095546697,658
Netherlands,2021-12-11,16636,"16,636","Netherlands<br>2021-12-11: 16,636 incident cases<br>",16282.0466205793,647
Pakistan,2021-12-11,288,288,Pakistan<br>2021-12-11: 288 incident cases<br>,297.392198026107,637
Russia,2021-12-11,29815,"29,815","Russia<br>2021-12-11: 29,815 incident cases<br>",29593.0487162741,635
South Korea,2021-12-11,6688,"6,688","South Korea<br>2021-12-11: 6,688 incident cases<br>",6831.27042687154,661
Switzerland,2021-12-11,0,0,Switzerland<br>2021-12-11: 0 incident cases<br>,9417.88760611823,647
Turkey,2021-12-11,19255,"19,255","Turkey<br>2021-12-11: 19,255 incident cases<br>",19560.7483318032,633
US,2021-12-11,57623,"57,623","US<br>2021-12-11: 57,623 incident cases<br>",116754.595608927,648
United Kingdom,2021-12-11,52590,"52,590","United Kingdom<br>2021-12-11: 52,590 incident cases<br>",55399.7677025803,650
Bangladesh,2021-12-12,329,329,Bangladesh<br>2021-12-12: 329 incident cases<br>,275.402769657457,616
Belgium,2021-12-12,0,0,Belgium<br>2021-12-12: 0 incident cases<br>,11437.4933706416,647
Brazil,2021-12-12,1615,"1,615","Brazil<br>2021-12-12: 1,615 incident cases<br>",4854.1601383462,640
Canada,2021-12-12,3531,"3,531","Canada<br>2021-12-12: 3,531 incident cases<br>",4888.73073094536,645
China,2021-12-12,105,105,China<br>2021-12-12: 105 incident cases<br>,98.4292273492378,691
France,2021-12-12,43848,"43,848","France<br>2021-12-12: 43,848 incident cases<br>",50990.8017129961,653
Germany,2021-12-12,0,0,Germany<br>2021-12-12: 0 incident cases<br>,48275.9442495761,652
Iran,2021-12-12,2289,"2,289","Iran<br>2021-12-12: 2,289 incident cases<br>",2602.81510483125,656
Italy,2021-12-12,19212,"19,212","Italy<br>2021-12-12: 19,212 incident cases<br>",18587.0611563658,659
Netherlands,2021-12-12,13831,"13,831","Netherlands<br>2021-12-12: 13,831 incident cases<br>",15654.9775924182,648
Pakistan,2021-12-12,244,244,Pakistan<br>2021-12-12: 244 incident cases<br>,294.102292756111,638
Russia,2021-12-12,29483,"29,483","Russia<br>2021-12-12: 29,483 incident cases<br>",29269.8335087296,636
South Korea,2021-12-12,5817,"5,817","South Korea<br>2021-12-12: 5,817 incident cases<br>",6940.83465726985,662
Switzerland,2021-12-12,0,0,Switzerland<br>2021-12-12: 0 incident cases<br>,9248.99521865065,648
Turkey,2021-12-12,17956,"17,956","Turkey<br>2021-12-12: 17,956 incident cases<br>",19338.3105944679,634
US,2021-12-12,53378,"53,378","US<br>2021-12-12: 53,378 incident cases<br>",117624.156402374,649
United Kingdom,2021-12-12,48353,"48,353","United Kingdom<br>2021-12-12: 48,353 incident cases<br>",59094.4533282481,651
Bangladesh,2021-12-13,385,385,Bangladesh<br>2021-12-13: 385 incident cases<br>,266.43712427783,617
Belgium,2021-12-13,29421,"29,421","Belgium<br>2021-12-13: 29,421 incident cases<br>",10474.6180382605,648
Brazil,2021-12-13,2770,"2,770","Brazil<br>2021-12-13: 2,770 incident cases<br>",4368.86462535364,641
Canada,2021-12-13,6103,"6,103","Canada<br>2021-12-13: 6,103 incident cases<br>",5231.94825779831,646
China,2021-12-13,69,69,China<br>2021-12-13: 69 incident cases<br>,99.7399090870023,692
France,2021-12-13,12101,"12,101","France<br>2021-12-13: 12,101 incident cases<br>",50902.3935535778,654
Germany,2021-12-13,108086,"108,086","Germany<br>2021-12-13: 108,086 incident cases<br>",46619.5329269364,653
Iran,2021-12-13,2706,"2,706","Iran<br>2021-12-13: 2,706 incident cases<br>",2501.14418373421,657
Italy,2021-12-13,12704,"12,704","Italy<br>2021-12-13: 12,704 incident cases<br>",19550.1266642964,660
Netherlands,2021-12-13,12769,"12,769","Netherlands<br>2021-12-13: 12,769 incident cases<br>",15102.4478086083,649
Pakistan,2021-12-13,250,250,Pakistan<br>2021-12-13: 250 incident cases<br>,292.743217369687,639
Russia,2021-12-13,29208,"29,208","Russia<br>2021-12-13: 29,208 incident cases<br>",28945.5735874776,637
South Korea,2021-12-13,5564,"5,564","South Korea<br>2021-12-13: 5,564 incident cases<br>",6944.10080456159,663
Switzerland,2021-12-13,23440,"23,440","Switzerland<br>2021-12-13: 23,440 incident cases<br>",9110.08459522342,649
Turkey,2021-12-13,18796,"18,796","Turkey<br>2021-12-13: 18,796 incident cases<br>",19081.7277991077,635
US,2021-12-13,183381,"183,381","US<br>2021-12-13: 183,381 incident cases<br>",120207.008669322,650
United Kingdom,2021-12-13,54213,"54,213","United Kingdom<br>2021-12-13: 54,213 incident cases<br>",62828.9245244784,652
Bangladesh,2021-12-14,295,295,Bangladesh<br>2021-12-14: 295 incident cases<br>,261.271809337596,618
Belgium,2021-12-14,9076,"9,076","Belgium<br>2021-12-14: 9,076 incident cases<br>",9655.48112741872,649
Brazil,2021-12-14,4379,"4,379","Brazil<br>2021-12-14: 4,379 incident cases<br>",3825.56483654388,642
Canada,2021-12-14,5240,"5,240","Canada<br>2021-12-14: 5,240 incident cases<br>",5713.06567161985,647
China,2021-12-14,87,87,China<br>2021-12-14: 87 incident cases<br>,101.310240328432,693
France,2021-12-14,63416,"63,416","France<br>2021-12-14: 63,416 incident cases<br>",50077.2808593267,655
Germany,2021-12-14,30823,"30,823","Germany<br>2021-12-14: 30,823 incident cases<br>",44621.8533171132,654
Iran,2021-12-14,2784,"2,784","Iran<br>2021-12-14: 2,784 incident cases<br>",2412.63720705151,658
Italy,2021-12-14,20665,"20,665","Italy<br>2021-12-14: 20,665 incident cases<br>",20619.1875600198,661
Netherlands,2021-12-14,13584,"13,584","Netherlands<br>2021-12-14: 13,584 incident cases<br>",14627.7972564859,650
Pakistan,2021-12-14,370,370,Pakistan<br>2021-12-14: 370 incident cases<br>,293.760266318098,640
Russia,2021-12-14,27910,"27,910","Russia<br>2021-12-14: 27,910 incident cases<br>",28611.5356297245,638
South Korea,2021-12-14,7843,"7,843","South Korea<br>2021-12-14: 7,843 incident cases<br>",6879.14058695429,664
Switzerland,2021-12-14,8171,"8,171","Switzerland<br>2021-12-14: 8,171 incident cases<br>",9056.87795149523,650
Turkey,2021-12-14,21477,"21,477","Turkey<br>2021-12-14: 21,477 incident cases<br>",18845.1095673875,636
US,2021-12-14,113220,"113,220","US<br>2021-12-14: 113,220 incident cases<br>",124658.617271038,651
United Kingdom,2021-12-14,59560,"59,560","United Kingdom<br>2021-12-14: 59,560 incident cases<br>",66896.6846667338,653
Bangladesh,2021-12-15,297,297,Bangladesh<br>2021-12-15: 297 incident cases<br>,257.589776947735,619
Belgium,2021-12-15,11851,"11,851","Belgium<br>2021-12-15: 11,851 incident cases<br>",9029.56891912644,650
Brazil,2021-12-15,5078,"5,078","Brazil<br>2021-12-15: 5,078 incident cases<br>",3332.11159542649,643
Canada,2021-12-15,7181,"7,181","Canada<br>2021-12-15: 7,181 incident cases<br>",6504.11163688743,648
China,2021-12-15,100,100,China<br>2021-12-15: 100 incident cases<br>,101.711723591691,694
France,2021-12-15,65714,"65,714","France<br>2021-12-15: 65,714 incident cases<br>",49518.2501440221,656
Germany,2021-12-15,51301,"51,301","Germany<br>2021-12-15: 51,301 incident cases<br>",42569.4888271704,655
Iran,2021-12-15,2651,"2,651","Iran<br>2021-12-15: 2,651 incident cases<br>",2347.04758181803,659
Italy,2021-12-15,23190,"23,190","Italy<br>2021-12-15: 23,190 incident cases<br>",21648.9595002826,662
Netherlands,2021-12-15,16401,"16,401","Netherlands<br>2021-12-15: 16,401 incident cases<br>",14201.7760174559,651
Pakistan,2021-12-15,301,301,Pakistan<br>2021-12-15: 301 incident cases<br>,296.679978287897,641
Russia,2021-12-15,28011,"28,011","Russia<br>2021-12-15: 28,011 incident cases<br>",28277.0094414565,639
South Korea,2021-12-15,7622,"7,622","South Korea<br>2021-12-15: 7,622 incident cases<br>",6823.75414815843,665
Switzerland,2021-12-15,11167,"11,167","Switzerland<br>2021-12-15: 11,167 incident cases<br>",9063.03238928705,651
Turkey,2021-12-15,19872,"19,872","Turkey<br>2021-12-15: 19,872 incident cases<br>",18682.5655209725,637
US,2021-12-15,145714,"145,714","US<br>2021-12-15: 145,714 incident cases<br>",130420.641875673,652
United Kingdom,2021-12-15,78093,"78,093","United Kingdom<br>2021-12-15: 78,093 incident cases<br>",71583.5756028504,654
Bangladesh,2021-12-16,257,257,Bangladesh<br>2021-12-16: 257 incident cases<br>,252.932403795067,620
Belgium,2021-12-16,0,0,Belgium<br>2021-12-16: 0 incident cases<br>,8507.75622016003,651
Brazil,2021-12-16,3661,"3,661","Brazil<br>2021-12-16: 3,661 incident cases<br>",2996.35572551103,644
Canada,2021-12-16,7923,"7,923","Canada<br>2021-12-16: 7,923 incident cases<br>",7666.83933561871,649
China,2021-12-16,104,104,China<br>2021-12-16: 104 incident cases<br>,100.989849326465,695
